,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,COUNT_REVIEWS,NEW_FBA,RATING
2024-02-04 04:36:00-05:00,11.99,11.99,,3.0,11.99,629.0,13.99,2393.0,23.98,4.699999999999999
2024-02-04 10:38:00-05:00,11.99,11.99,,3.0,11.99,623.0,13.99,2393.0,23.98,4.699999999999999
2024-02-04 13:08:00-05:00,11.99,11.99,,3.0,11.99,623.0,13.99,2397.0,23.98,4.699999999999999
2024-02-04 14:52:00-05:00,11.99,11.99,,3.0,11.99,628.0,13.99,2397.0,23.98,4.699999999999999
2024-02-04 18:50:00-05:00,11.99,11.99,,3.0,11.99,616.0,13.99,2397.0,23.98,4.699999999999999
2024-02-04 23:00:00-05:00,11.99,11.99,,3.0,11.99,641.0,13.99,2397.0,23.98,4.699999999999999
2024-02-05 01:08:00-05:00,11.99,11.99,,2.0,11.99,629.0,13.99,2397.0,23.98,4.699999999999999
2024-02-05 04:32:00-05:00,11.99,11.99,,2.0,11.99,597.0,13.99,2397.0,23.98,4.699999999999999
2024-02-05 10:30:00-05:00,11.99,11.99,,2.0,11.99,597.0,13.99,2402.0,23.98,4.699999999999999
2024-02-05 10:48:00-05:00,11.99,11.99,,2.0,11.99,584.0,13.99,2402.0,23.98,4.699999999999999
2024-02-05 19:44:00-05:00,11.99,11.99,,2.0,11.99,549.0,13.99,2402.0,23.98,4.699999999999999
2024-02-05 22:36:00-05:00,11.99,11.99,,3.0,11.99,520.0,13.99,2402.0,23.98,4.699999999999999
2024-02-06 00:52:00-05:00,11.99,11.99,,3.0,11.99,541.0,13.99,2402.0,23.98,4.699999999999999
2024-02-06 05:18:00-05:00,11.99,11.99,,3.0,11.99,522.0,13.99,2402.0,23.98,4.699999999999999
2024-02-06 08:02:00-05:00,11.99,11.99,,3.0,11.99,539.0,13.99,2402.0,23.98,4.699999999999999
2024-02-06 12:12:00-05:00,11.99,11.99,,3.0,11.99,544.0,13.99,2402.0,23.98,4.699999999999999
2024-02-06 13:14:00-05:00,11.99,11.99,,3.0,11.99,544.0,13.99,2408.0,23.98,4.699999999999999
2024-02-06 17:04:00-05:00,11.99,11.99,,3.0,11.99,559.0,13.99,2408.0,23.98,4.699999999999999
2024-02-07 01:16:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2408.0,23.98,4.699999999999999
2024-02-07 12:16:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2416.0,23.98,4.699999999999999
2024-02-07 13:36:00-05:00,11.99,11.99,,2.0,11.99,564.0,13.99,2416.0,23.98,4.699999999999999
2024-02-07 20:12:00-05:00,11.99,11.99,,2.0,11.99,554.0,13.99,2416.0,23.98,4.699999999999999
2024-02-07 21:48:00-05:00,11.99,11.99,,2.0,11.99,594.0,13.99,2416.0,23.98,4.699999999999999
2024-02-08 00:48:00-05:00,11.99,11.99,,2.0,11.99,560.0,13.99,2416.0,23.98,4.699999999999999
2024-02-08 03:36:00-05:00,11.99,11.99,,2.0,11.99,513.0,13.99,2416.0,23.98,4.699999999999999
2024-02-08 09:00:00-05:00,11.99,11.99,,2.0,11.99,506.0,13.99,2416.0,23.98,4.699999999999999
2024-02-08 09:12:00-05:00,11.99,11.99,,2.0,11.99,506.0,13.99,2418.0,23.98,4.699999999999999
2024-02-08 10:44:00-05:00,11.99,11.99,,2.0,11.99,499.0,13.99,2418.0,23.98,4.699999999999999
2024-02-08 13:44:00-05:00,11.99,11.99,,3.0,11.99,511.0,13.99,2418.0,23.98,4.699999999999999
2024-02-08 20:24:00-05:00,11.99,11.99,,3.0,11.99,537.0,13.99,2418.0,23.98,4.699999999999999
2024-02-09 01:36:00-05:00,11.99,11.99,,3.0,11.99,516.0,13.99,2418.0,23.98,4.699999999999999
2024-02-09 11:32:00-05:00,11.99,11.99,,3.0,11.99,537.0,13.99,2418.0,23.98,4.699999999999999
2024-02-09 13:36:00-05:00,11.99,11.99,,3.0,11.99,515.0,13.99,2418.0,23.98,4.699999999999999
2024-02-09 15:10:00-05:00,11.99,11.99,,3.0,11.99,515.0,13.99,2423.0,23.98,4.699999999999999
2024-02-09 16:42:00-05:00,11.99,11.99,,3.0,11.99,509.0,13.99,2423.0,23.98,4.699999999999999
2024-02-09 20:48:00-05:00,11.99,11.99,,3.0,11.99,482.0,13.99,2423.0,23.98,4.699999999999999
2024-02-09 23:54:00-05:00,11.99,11.99,,3.0,11.99,517.0,13.99,2423.0,23.98,4.699999999999999
2024-02-10 03:00:00-05:00,11.99,11.99,,3.0,11.99,529.0,13.99,2423.0,23.98,4.699999999999999
2024-02-10 09:12:00-05:00,11.99,11.99,,3.0,11.99,523.0,13.99,2423.0,23.98,4.699999999999999
2024-02-10 10:16:00-05:00,11.99,11.99,,3.0,11.99,537.0,13.99,2423.0,23.98,4.699999999999999
2024-02-10 13:52:00-05:00,11.99,11.99,,3.0,11.99,537.0,13.99,2429.0,23.98,4.699999999999999
2024-02-10 17:38:00-05:00,11.99,11.99,,3.0,11.99,540.0,13.99,2429.0,23.98,4.699999999999999
2024-02-10 20:48:00-05:00,11.99,11.99,,3.0,11.99,541.0,13.99,2429.0,23.98,4.699999999999999
2024-02-11 01:30:00-05:00,11.99,11.99,,3.0,11.99,549.0,13.99,2429.0,23.98,4.699999999999999
2024-02-11 05:52:00-05:00,11.99,11.99,,3.0,11.99,569.0,13.99,2429.0,23.98,4.699999999999999
2024-02-11 10:56:00-05:00,11.99,11.99,,3.0,11.99,569.0,13.99,2435.0,23.98,4.699999999999999
2024-02-11 19:20:00-05:00,11.99,11.99,,3.0,11.99,591.0,13.99,2435.0,23.98,4.699999999999999
2024-02-11 21:24:00-05:00,11.99,11.99,,3.0,11.99,617.0,13.99,2435.0,23.98,4.699999999999999
2024-02-11 23:28:00-05:00,11.99,11.99,,3.0,11.99,622.0,13.99,2435.0,23.98,4.699999999999999
2024-02-12 09:26:00-05:00,11.99,11.99,,2.0,11.99,629.0,13.99,2435.0,23.98,4.699999999999999
2024-02-12 15:28:00-05:00,11.99,11.99,,2.0,11.99,629.0,13.99,2439.0,23.98,4.699999999999999
2024-02-12 15:44:00-05:00,11.99,11.99,,2.0,11.99,607.0,13.99,2439.0,23.98,4.699999999999999
2024-02-12 20:32:00-05:00,11.99,11.99,,2.0,11.99,565.0,13.99,2439.0,23.98,4.699999999999999
2024-02-13 02:10:00-05:00,11.99,11.99,,2.0,11.99,558.0,13.99,2439.0,23.98,4.699999999999999
2024-02-13 03:16:00-05:00,11.99,11.99,,2.0,11.99,564.0,13.99,2439.0,23.98,4.699999999999999
2024-02-13 05:40:00-05:00,11.99,11.99,,2.0,11.99,583.0,13.99,2439.0,23.98,4.699999999999999
2024-02-13 08:22:00-05:00,11.99,11.99,,2.0,11.99,583.0,13.99,2446.0,23.98,4.699999999999999
2024-02-13 12:36:00-05:00,11.99,11.99,,2.0,11.99,597.0,13.99,2446.0,23.98,4.699999999999999
2024-02-13 12:52:00-05:00,11.99,11.99,,2.0,11.99,597.0,13.99,2447.0,23.98,4.699999999999999
2024-02-13 21:12:00-05:00,11.99,11.99,,3.0,11.99,579.0,13.99,2447.0,23.98,4.699999999999999
2024-02-14 01:26:00-05:00,11.99,11.99,,3.0,11.99,584.0,13.99,2447.0,23.98,4.699999999999999
2024-02-14 05:52:00-05:00,11.99,11.99,,3.0,11.99,648.0,13.99,2447.0,23.98,4.699999999999999
2024-02-14 09:00:00-05:00,11.99,11.99,,3.0,11.99,638.0,13.99,2447.0,23.98,4.699999999999999
2024-02-14 11:04:00-05:00,11.99,11.99,,3.0,11.99,638.0,13.99,2451.0,23.98,4.699999999999999
2024-02-14 15:44:00-05:00,11.99,11.99,,3.0,11.99,605.0,13.99,2451.0,23.98,4.699999999999999
2024-02-14 20:12:00-05:00,11.99,11.99,,3.0,11.99,581.0,13.99,2451.0,23.98,4.699999999999999
2024-02-14 23:34:00-05:00,11.99,11.99,,3.0,11.99,578.0,13.99,2451.0,23.98,4.699999999999999
2024-02-15 02:44:00-05:00,11.99,11.99,,3.0,11.99,587.0,13.99,2451.0,23.98,4.699999999999999
2024-02-15 05:32:00-05:00,11.99,11.99,,3.0,11.99,579.0,13.99,2451.0,23.98,4.699999999999999
2024-02-15 08:20:00-05:00,11.99,11.99,,3.0,11.99,579.0,13.99,2454.0,23.98,4.699999999999999
2024-02-15 17:02:00-05:00,11.99,11.99,,3.0,11.99,563.0,13.99,2454.0,23.98,4.699999999999999
2024-02-15 19:44:00-05:00,11.99,11.99,,3.0,11.99,581.0,13.99,2454.0,23.98,4.699999999999999
2024-02-16 00:54:00-05:00,11.99,11.99,,3.0,11.99,576.0,13.99,2454.0,23.98,4.699999999999999
2024-02-16 04:00:00-05:00,11.99,11.99,,3.0,11.99,573.0,13.99,2454.0,23.98,4.699999999999999
2024-02-16 08:08:00-05:00,11.99,11.99,,3.0,11.99,548.0,13.99,2454.0,23.98,4.699999999999999
2024-02-16 10:52:00-05:00,11.99,11.99,,3.0,11.99,555.0,13.99,2454.0,23.98,4.699999999999999
2024-02-16 13:48:00-05:00,11.99,11.99,,3.0,11.99,555.0,13.99,2456.0,23.98,4.699999999999999
2024-02-16 15:52:00-05:00,11.99,11.99,,3.0,11.99,525.0,13.99,2456.0,23.98,4.699999999999999
2024-02-16 20:24:00-05:00,11.99,11.99,,3.0,11.99,555.0,13.99,2456.0,23.98,4.699999999999999
2024-02-16 23:34:00-05:00,11.99,11.99,,3.0,11.99,566.0,13.99,2456.0,23.98,4.699999999999999
2024-02-17 03:08:00-05:00,11.99,11.99,,3.0,11.99,560.0,13.99,2456.0,23.98,4.699999999999999
2024-02-17 06:16:00-05:00,11.99,11.99,,3.0,11.99,570.0,13.99,2456.0,23.98,4.699999999999999
2024-02-17 10:32:00-05:00,11.99,11.99,,3.0,11.99,573.0,13.99,2456.0,23.98,4.699999999999999
2024-02-17 16:36:00-05:00,11.99,11.99,,3.0,11.99,573.0,13.99,2463.0,23.98,4.699999999999999
2024-02-17 21:04:00-05:00,11.99,11.99,,3.0,11.99,584.0,13.99,2463.0,23.98,4.699999999999999
2024-02-17 22:52:00-05:00,11.99,11.99,,3.0,11.99,622.0,13.99,2463.0,23.98,4.699999999999999
2024-02-18 01:54:00-05:00,11.99,11.99,,3.0,11.99,660.0,13.99,2463.0,23.98,4.699999999999999
2024-02-18 06:48:00-05:00,11.99,11.99,,3.0,11.99,671.0,13.99,2463.0,23.98,4.699999999999999
2024-02-18 11:28:00-05:00,11.99,11.99,,3.0,11.99,671.0,13.99,2467.0,23.98,4.699999999999999
2024-02-18 15:20:00-05:00,11.99,11.99,,3.0,11.99,608.0,13.99,2467.0,23.98,4.699999999999999
2024-02-19 00:54:00-05:00,11.99,11.99,,3.0,11.99,608.0,13.99,2466.0,23.98,4.699999999999999
2024-02-19 01:00:00-05:00,11.99,11.99,,3.0,11.99,631.0,13.99,2466.0,23.98,4.699999999999999
2024-02-19 04:12:00-05:00,11.99,11.99,,3.0,11.99,656.0,13.99,2466.0,23.98,4.699999999999999
2024-02-19 05:44:00-05:00,11.99,11.99,,3.0,11.99,644.0,13.99,2466.0,23.98,4.699999999999999
2024-02-19 09:08:00-05:00,11.99,11.99,,3.0,11.99,644.0,13.99,2467.0,23.98,4.699999999999999
2024-02-19 13:38:00-05:00,11.99,11.99,,3.0,11.99,620.0,13.99,2467.0,23.98,4.699999999999999
2024-02-19 13:40:00-05:00,11.99,11.99,,3.0,11.99,620.0,13.99,2471.0,23.98,4.699999999999999
2024-02-19 15:04:00-05:00,11.99,11.99,,3.0,11.99,581.0,13.99,2471.0,23.98,4.699999999999999
2024-02-19 18:16:00-05:00,11.99,11.99,,3.0,11.99,628.0,13.99,2471.0,23.98,4.699999999999999
2024-02-20 07:36:00-05:00,11.99,11.99,,3.0,11.99,646.0,13.99,2471.0,23.98,4.699999999999999
2024-02-20 08:28:00-05:00,11.99,11.99,,3.0,11.99,646.0,13.99,2473.0,23.98,4.699999999999999
2024-02-20 09:02:00-05:00,11.99,11.99,,3.0,11.99,638.0,13.99,2473.0,23.98,4.699999999999999
2024-02-20 15:26:00-05:00,11.99,11.99,,3.0,11.99,638.0,13.99,2474.0,23.98,4.699999999999999
2024-02-20 20:00:00-05:00,11.99,11.99,,3.0,11.99,619.0,13.99,2474.0,23.98,4.699999999999999
2024-02-20 22:12:00-05:00,11.99,11.99,,3.0,11.99,610.0,13.99,2474.0,23.98,4.699999999999999
2024-02-21 01:24:00-05:00,11.99,11.99,,3.0,11.99,617.0,13.99,2474.0,23.98,4.699999999999999
2024-02-21 07:32:00-05:00,11.99,11.99,,3.0,11.99,649.0,13.99,2474.0,23.98,4.699999999999999
2024-02-21 11:36:00-05:00,11.99,11.99,,3.0,11.99,645.0,13.99,2474.0,23.98,4.699999999999999
2024-02-21 14:28:00-05:00,11.99,11.99,,3.0,11.99,645.0,13.99,2475.0,23.98,4.699999999999999
2024-02-21 20:58:00-05:00,12.19,12.19,,3.0,12.19,590.0,13.99,2475.0,23.98,4.699999999999999
2024-02-22 00:08:00-05:00,11.99,11.99,,3.0,11.99,590.0,13.99,2475.0,23.98,4.699999999999999
2024-02-22 06:16:00-05:00,12.19,12.19,,3.0,12.19,579.0,13.99,2475.0,23.98,4.699999999999999
2024-02-22 10:02:00-05:00,12.19,12.19,,3.0,12.19,578.0,13.99,2475.0,23.98,4.699999999999999
2024-02-22 10:48:00-05:00,12.19,12.19,,3.0,12.19,578.0,13.99,2478.0,23.98,4.699999999999999
2024-02-22 13:24:00-05:00,12.19,12.19,,3.0,12.19,576.0,13.99,2478.0,23.98,4.699999999999999
2024-02-22 14:24:00-05:00,12.19,12.19,,3.0,12.19,553.0,13.99,2478.0,23.98,4.699999999999999
2024-02-22 17:32:00-05:00,12.19,12.19,,3.0,12.19,546.0,13.99,2478.0,23.98,4.699999999999999
2024-02-22 21:40:00-05:00,12.19,12.19,,3.0,12.19,522.0,13.99,2478.0,23.98,4.699999999999999
2024-02-23 00:52:00-05:00,12.19,12.19,,3.0,12.19,543.0,13.99,2478.0,23.98,4.699999999999999
2024-02-23 03:52:00-05:00,12.19,12.19,,3.0,12.19,575.0,13.99,2478.0,23.98,4.699999999999999
2024-02-23 05:56:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2478.0,23.98,4.699999999999999
2024-02-23 07:16:00-05:00,11.99,11.99,,3.0,11.99,581.0,13.99,2478.0,23.98,4.699999999999999
2024-02-23 10:26:00-05:00,11.99,11.99,,3.0,11.99,581.0,13.99,2481.0,23.98,4.699999999999999
2024-02-23 12:22:00-05:00,11.99,11.99,,3.0,11.99,573.0,13.99,2481.0,23.98,4.699999999999999
2024-02-23 14:12:00-05:00,11.99,11.99,,3.0,11.99,571.0,13.99,2481.0,23.98,4.699999999999999
2024-02-23 18:16:00-05:00,11.99,11.99,,3.0,11.99,563.0,13.99,2481.0,23.98,4.699999999999999
2024-02-24 00:32:00-05:00,11.99,11.99,,3.0,11.99,564.0,13.99,2481.0,23.98,4.699999999999999
2024-02-24 06:00:00-05:00,11.99,11.99,,3.0,11.99,569.0,13.99,2481.0,23.98,4.699999999999999
2024-02-24 08:04:00-05:00,11.99,11.99,,3.0,11.99,579.0,13.99,2481.0,23.98,4.699999999999999
2024-02-24 09:50:00-05:00,11.99,11.99,,3.0,11.99,579.0,13.99,2490.0,23.98,4.699999999999999
2024-02-24 14:24:00-05:00,12.19,12.19,,3.0,12.19,605.0,13.99,2490.0,23.98,4.699999999999999
2024-02-25 00:08:00-05:00,12.19,12.19,,3.0,12.19,597.0,13.99,2490.0,23.98,4.699999999999999
2024-02-25 04:38:00-05:00,12.19,12.19,,2.0,12.19,615.0,13.99,2490.0,23.98,4.699999999999999
2024-02-25 16:06:00-05:00,12.19,12.19,,2.0,12.19,615.0,13.99,2495.0,23.98,4.699999999999999
2024-02-25 18:08:00-05:00,11.99,11.99,,3.0,11.99,582.0,13.99,2495.0,23.98,4.699999999999999
2024-02-25 20:56:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2495.0,23.98,4.699999999999999
2024-02-26 00:40:00-05:00,11.99,11.99,,3.0,11.99,650.0,13.99,2495.0,23.98,4.699999999999999
2024-02-26 04:20:00-05:00,11.99,11.99,,3.0,11.99,656.0,13.99,2495.0,23.98,4.699999999999999
2024-02-26 06:40:00-05:00,11.99,11.99,,3.0,11.99,653.0,13.99,2495.0,23.98,4.699999999999999
2024-02-26 11:10:00-05:00,11.99,11.99,,3.0,11.99,653.0,13.99,2500.0,23.98,4.699999999999999
2024-02-26 15:40:00-05:00,11.99,11.99,,3.0,11.99,577.0,13.99,2500.0,23.98,4.699999999999999
2024-02-26 16:44:00-05:00,11.99,11.99,,2.0,11.99,577.0,13.99,2500.0,23.98,4.699999999999999
2024-02-26 18:06:00-05:00,11.99,11.99,,2.0,11.99,569.0,13.99,2500.0,23.98,4.699999999999999
2024-02-26 22:32:00-05:00,11.99,11.99,,3.0,11.99,572.0,13.99,2500.0,23.98,4.699999999999999
2024-02-27 03:04:00-05:00,11.99,11.99,,3.0,11.99,588.0,13.99,2500.0,23.98,4.699999999999999
2024-02-27 12:12:00-05:00,11.99,11.99,,3.0,11.99,621.0,13.99,2500.0,23.98,4.699999999999999
2024-02-27 12:28:00-05:00,11.99,11.99,,3.0,11.99,621.0,13.99,2503.0,23.98,4.699999999999999
2024-02-27 13:16:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2503.0,23.98,4.699999999999999
2024-02-27 19:28:00-05:00,11.99,11.99,,3.0,11.99,620.0,13.99,2503.0,23.98,4.699999999999999
2024-02-27 22:36:00-05:00,11.99,11.99,,3.0,11.99,609.0,13.99,2503.0,23.98,4.699999999999999
2024-02-28 00:40:00-05:00,11.99,11.99,,3.0,11.99,597.0,13.99,2503.0,23.98,4.699999999999999
2024-02-28 04:00:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2503.0,23.98,4.699999999999999
2024-02-28 11:44:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2504.0,23.98,4.699999999999999
2024-02-28 15:02:00-05:00,11.99,11.99,,3.0,11.99,592.0,13.99,2504.0,23.98,4.699999999999999
2024-02-28 23:48:00-05:00,11.99,11.99,,3.0,11.99,548.0,13.99,2504.0,23.98,4.699999999999999
2024-02-29 00:24:00-05:00,11.99,11.99,,3.0,11.99,576.0,13.99,2504.0,23.98,4.699999999999999
2024-02-29 05:18:00-05:00,11.99,11.99,,3.0,11.99,585.0,13.99,2504.0,23.98,4.699999999999999
2024-02-29 08:24:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2504.0,23.98,4.699999999999999
2024-02-29 10:28:00-05:00,11.99,11.99,,3.0,11.99,572.0,13.99,2504.0,23.98,4.699999999999999
2024-02-29 13:40:00-05:00,11.99,11.99,,3.0,11.99,572.0,13.99,2506.0,23.98,4.699999999999999
2024-02-29 14:36:00-05:00,11.99,11.99,,3.0,11.99,570.0,13.99,2506.0,23.98,4.699999999999999
2024-03-01 00:52:00-05:00,11.99,11.99,,3.0,11.99,567.0,13.99,2506.0,23.98,4.699999999999999
2024-03-01 05:00:00-05:00,11.99,11.99,,3.0,11.99,565.0,13.99,2506.0,23.98,4.699999999999999
2024-03-01 08:12:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2506.0,23.98,4.699999999999999
2024-03-01 08:44:00-05:00,11.99,11.99,,3.0,11.99,575.0,13.99,2510.0,23.98,4.699999999999999
2024-03-01 12:16:00-05:00,11.99,11.99,,3.0,11.99,545.0,13.99,2510.0,23.98,4.699999999999999
2024-03-01 17:18:00-05:00,11.99,11.99,,3.0,11.99,567.0,13.99,2510.0,23.98,4.699999999999999
2024-03-01 22:40:00-05:00,11.99,11.99,,3.0,11.99,588.0,13.99,2510.0,23.98,4.699999999999999
2024-03-02 00:42:00-05:00,11.99,11.99,,3.0,11.99,592.0,13.99,2510.0,23.98,4.699999999999999
2024-03-02 04:52:00-05:00,11.99,11.99,,3.0,11.99,604.0,13.99,2510.0,23.98,4.699999999999999
2024-03-02 08:44:00-05:00,11.99,11.99,,3.0,11.99,599.0,13.99,2510.0,23.98,4.699999999999999
2024-03-02 11:14:00-05:00,11.99,11.99,,3.0,11.99,599.0,13.99,2514.0,23.98,4.699999999999999
2024-03-02 18:50:00-05:00,11.99,11.99,,3.0,11.99,619.0,13.99,2514.0,23.98,4.699999999999999
2024-03-02 21:46:00-05:00,11.99,11.99,,3.0,11.99,653.0,13.99,2514.0,23.98,4.699999999999999
2024-03-02 23:52:00-05:00,11.99,11.99,,3.0,11.99,629.0,13.99,2514.0,23.98,4.699999999999999
2024-03-03 04:00:00-05:00,11.99,11.99,,3.0,11.99,642.0,13.99,2514.0,23.98,4.699999999999999
2024-03-03 06:24:00-05:00,11.99,11.99,,3.0,11.99,645.0,13.99,2514.0,23.98,4.699999999999999
2024-03-03 14:24:00-05:00,11.99,11.99,,3.0,11.99,615.0,13.99,2514.0,23.98,4.699999999999999
2024-03-03 15:24:00-05:00,11.99,11.99,,3.0,11.99,615.0,13.99,2518.0,23.98,4.699999999999999
2024-03-03 19:08:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2518.0,23.98,4.699999999999999
2024-03-03 23:12:00-05:00,11.99,11.99,,3.0,11.99,635.0,13.99,2518.0,23.98,4.699999999999999
2024-03-03 23:40:00-05:00,11.99,11.99,,3.0,11.99,639.0,13.99,2518.0,23.98,4.699999999999999
2024-03-04 03:48:00-05:00,11.99,11.99,,3.0,11.99,597.0,13.99,2518.0,23.98,4.699999999999999
2024-03-04 12:02:00-05:00,11.99,11.99,,3.0,11.99,587.0,13.99,2518.0,23.98,4.699999999999999
2024-03-04 12:20:00-05:00,11.99,11.99,,3.0,11.99,587.0,13.99,2520.0,23.98,4.699999999999999
2024-03-04 15:08:00-05:00,11.99,11.99,,3.0,11.99,594.0,13.99,2520.0,23.98,4.699999999999999
2024-03-04 17:04:00-05:00,11.99,11.99,,3.0,11.99,539.0,13.99,2520.0,23.98,4.699999999999999
2024-03-04 20:10:00-05:00,11.99,11.99,,3.0,11.99,540.0,13.99,2520.0,23.98,4.699999999999999
2024-03-04 23:16:00-05:00,11.99,11.99,,3.0,11.99,545.0,13.99,2520.0,23.98,4.699999999999999
2024-03-05 02:22:00-05:00,11.99,11.99,,3.0,11.99,550.0,13.99,2520.0,23.98,4.699999999999999
2024-03-05 05:32:00-05:00,11.99,11.99,,3.0,11.99,565.0,13.99,2520.0,23.98,4.699999999999999
2024-03-05 08:16:00-05:00,11.99,11.99,,3.0,11.99,565.0,13.99,2521.0,23.98,4.699999999999999
2024-03-05 08:36:00-05:00,11.99,11.99,,3.0,11.99,562.0,13.99,2521.0,23.98,4.699999999999999
2024-03-05 14:04:00-05:00,11.99,11.99,,3.0,11.99,553.0,13.99,2521.0,23.98,4.699999999999999
2024-03-05 20:52:00-05:00,11.99,11.99,,3.0,11.99,602.0,13.99,2521.0,23.98,4.699999999999999
2024-03-05 23:40:00-05:00,11.99,11.99,,3.0,11.99,631.0,13.99,2521.0,23.98,4.699999999999999
2024-03-06 05:28:00-05:00,11.99,11.99,,3.0,11.99,635.0,13.99,2521.0,23.98,4.699999999999999
2024-03-06 07:40:00-05:00,11.99,11.99,,3.0,11.99,619.0,13.99,2521.0,23.98,4.699999999999999
2024-03-06 10:46:00-05:00,11.99,11.99,,3.0,11.99,602.0,13.99,2521.0,23.98,4.699999999999999
2024-03-06 11:56:00-05:00,11.99,11.99,,3.0,11.99,602.0,13.99,2528.0,23.98,4.699999999999999
2024-03-06 17:00:00-05:00,11.99,11.99,,3.0,11.99,626.0,13.99,2528.0,23.98,4.699999999999999
2024-03-06 19:04:00-05:00,11.99,11.99,,3.0,11.99,610.0,13.99,2528.0,23.98,4.699999999999999
2024-03-07 00:12:00-05:00,11.99,11.99,,3.0,11.99,609.0,13.99,2528.0,23.98,4.699999999999999
2024-03-07 01:00:00-05:00,11.99,11.99,,3.0,11.99,609.0,13.99,2530.0,23.98,4.699999999999999
2024-03-07 02:16:00-05:00,11.99,11.99,,3.0,11.99,601.0,13.99,2530.0,23.98,4.699999999999999
2024-03-07 05:22:00-05:00,11.99,11.99,,3.0,11.99,640.0,13.99,2530.0,23.98,4.699999999999999
2024-03-07 07:28:00-05:00,11.99,11.99,,3.0,11.99,597.0,13.99,2530.0,23.98,4.699999999999999
2024-03-07 12:10:00-05:00,11.99,11.99,,3.0,11.99,597.0,13.99,2536.0,23.98,4.699999999999999
2024-03-07 15:12:00-05:00,11.99,11.99,,3.0,11.99,563.0,13.99,2536.0,23.98,4.699999999999999
2024-03-07 20:52:00-05:00,11.99,11.99,,3.0,11.99,637.0,13.99,2536.0,23.98,4.699999999999999
2024-03-08 02:22:00-05:00,11.99,11.99,,3.0,11.99,639.0,13.99,2536.0,23.98,4.699999999999999
2024-03-08 04:34:00-05:00,11.99,11.99,,3.0,11.99,644.0,13.99,2536.0,23.98,4.699999999999999
2024-03-08 06:44:00-05:00,11.99,11.99,,3.0,11.99,644.0,13.99,2535.0,23.98,4.699999999999999
2024-03-08 08:04:00-05:00,11.99,11.99,,3.0,11.99,644.0,13.99,2537.0,23.98,4.699999999999999
2024-03-08 08:16:00-05:00,11.99,11.99,,3.0,11.99,636.0,13.99,2537.0,23.98,4.699999999999999
2024-03-08 10:38:00-05:00,11.99,11.99,,3.0,11.99,605.0,13.99,2537.0,23.98,4.699999999999999
2024-03-08 22:46:00-05:00,11.99,11.99,,2.0,11.99,626.0,13.99,2537.0,23.98,4.699999999999999
2024-03-09 01:16:00-05:00,11.99,11.99,,3.0,11.99,593.0,13.99,2537.0,23.98,4.699999999999999
2024-03-09 08:18:00-05:00,11.99,11.99,,3.0,11.99,653.0,13.99,2537.0,23.98,4.699999999999999
2024-03-09 10:24:00-05:00,11.99,11.99,,3.0,11.99,623.0,13.99,2537.0,23.98,4.699999999999999
2024-03-09 11:28:00-05:00,11.99,11.99,,3.0,11.99,623.0,13.99,2539.0,23.98,4.699999999999999
2024-03-09 16:48:00-05:00,11.99,11.99,,3.0,11.99,616.0,13.99,2539.0,23.98,4.699999999999999
2024-03-09 20:58:00-05:00,11.99,11.99,,3.0,11.99,633.0,13.99,2539.0,23.98,4.699999999999999
2024-03-10 13:40:00-04:00,11.99,11.99,,3.0,11.99,624.0,13.99,2544.0,23.98,4.699999999999999
2024-03-10 16:54:00-04:00,11.99,11.99,,3.0,11.99,608.0,13.99,2544.0,23.98,4.699999999999999
2024-03-10 22:04:00-04:00,11.99,11.99,,3.0,11.99,640.0,13.99,2544.0,23.98,4.699999999999999
2024-03-11 00:24:00-04:00,11.99,11.99,,3.0,11.99,651.0,13.99,2544.0,23.98,4.699999999999999
2024-03-11 03:16:00-04:00,11.99,11.99,,3.0,11.99,646.0,13.99,2544.0,23.98,4.699999999999999
2024-03-11 07:48:00-04:00,11.99,11.99,,3.0,11.99,638.0,13.99,2544.0,23.98,4.699999999999999
2024-03-11 10:56:00-04:00,11.99,11.99,,3.0,11.99,630.0,13.99,2544.0,23.98,4.699999999999999
2024-03-11 12:28:00-04:00,11.99,11.99,,3.0,11.99,630.0,13.99,2549.0,23.98,4.699999999999999
2024-03-11 15:28:00-04:00,11.99,11.99,,3.0,11.99,622.0,13.99,2549.0,23.98,4.699999999999999
2024-03-11 18:30:00-04:00,11.99,11.99,,3.0,11.99,654.0,13.99,2549.0,23.98,4.699999999999999
2024-03-11 20:36:00-04:00,11.99,11.99,,3.0,11.99,652.0,13.99,2549.0,23.98,4.699999999999999
2024-03-11 23:44:00-04:00,11.99,11.99,,3.0,11.99,628.0,13.99,2549.0,23.98,4.699999999999999
2024-03-12 03:52:00-04:00,11.99,11.99,,3.0,11.99,594.0,13.99,2549.0,23.98,4.699999999999999
