,AMAZON,NEW,USED,RATING,COUNT_REVIEWS,SALES,COUNT_NEW,BUY_BOX_SHIPPING,LISTPRICE,NEW_FBA
2023-12-14 16:20:00-05:00,6.99,6.99,,4.699999999999999,3643.0,1205.0,2.0,6.99,6.99,7.5
2023-12-15 01:42:00-05:00,6.99,6.99,,4.699999999999999,3643.0,1260.0,2.0,6.99,6.99,7.5
2023-12-15 02:00:00-05:00,6.99,6.99,,4.699999999999999,3644.0,1260.0,2.0,6.99,6.99,7.5
2023-12-15 04:20:00-05:00,6.99,6.99,,4.699999999999999,3644.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 07:40:00-05:00,6.99,6.99,,4.699999999999999,3646.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 07:56:00-05:00,6.99,6.99,,4.699999999999999,3647.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 08:28:00-05:00,6.99,6.99,,4.699999999999999,3649.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 08:42:00-05:00,6.99,6.99,,4.699999999999999,3650.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 08:54:00-05:00,6.99,6.99,,4.8,2501.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 08:56:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1255.0,2.0,6.99,6.99,7.5
2023-12-15 10:40:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1322.0,2.0,6.99,6.99,7.5
2023-12-15 11:40:00-05:00,6.99,6.99,,4.699999999999999,3652.0,1322.0,2.0,6.99,6.99,7.5
2023-12-15 12:16:00-05:00,6.99,6.99,,4.699999999999999,3652.0,1252.0,2.0,6.99,6.99,7.5
2023-12-15 13:26:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1252.0,2.0,6.99,6.99,7.5
2023-12-15 16:38:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1150.0,2.0,6.99,6.99,7.5
2023-12-15 19:08:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1114.0,2.0,6.99,6.99,7.5
2023-12-15 22:52:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1214.0,2.0,6.99,6.99,7.5
2023-12-16 03:38:00-05:00,6.99,6.99,,4.699999999999999,3651.0,1252.0,2.0,6.99,6.99,7.5
2023-12-16 08:00:00-05:00,6.99,6.99,,4.699999999999999,3658.0,1252.0,2.0,6.99,6.99,7.5
2023-12-16 08:04:00-05:00,6.99,6.99,,4.699999999999999,3660.0,1252.0,2.0,6.99,6.99,7.5
2023-12-16 09:56:00-05:00,6.99,6.99,,4.699999999999999,3660.0,1330.0,2.0,6.99,6.99,7.5
2023-12-16 22:48:00-05:00,6.99,6.99,,4.699999999999999,3660.0,1312.0,2.0,6.99,6.99,7.5
2023-12-17 07:28:00-05:00,6.99,6.99,,4.699999999999999,3660.0,1361.0,2.0,6.99,6.99,7.5
2023-12-17 07:48:00-05:00,6.99,6.99,,4.699999999999999,3662.0,1361.0,2.0,6.99,6.99,7.5
2023-12-17 08:24:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1361.0,2.0,6.99,6.99,7.5
2023-12-17 12:06:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1380.0,2.0,6.99,6.99,7.5
2023-12-17 15:14:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1202.0,2.0,6.99,6.99,7.5
2023-12-17 19:58:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1160.0,2.0,6.99,6.99,7.5
2023-12-17 22:52:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1184.0,2.0,6.99,6.99,7.5
2023-12-18 02:22:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1233.0,2.0,6.99,6.99,7.5
2023-12-18 06:04:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1321.0,2.0,6.99,6.99,7.5
2023-12-18 07:32:00-05:00,6.99,6.99,,4.699999999999999,3663.0,1353.0,2.0,6.99,6.99,7.5
2023-12-18 08:32:00-05:00,6.99,6.99,,4.699999999999999,3671.0,1353.0,2.0,6.99,6.99,7.5
2023-12-18 10:00:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1353.0,2.0,6.99,6.99,7.5
2023-12-18 10:20:00-05:00,6.99,6.99,,4.699999999999999,3668.0,1353.0,2.0,6.99,6.99,7.5
2023-12-18 13:40:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1353.0,2.0,6.99,6.99,7.5
2023-12-18 13:50:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1406.0,2.0,6.99,6.99,7.5
2023-12-18 14:20:00-05:00,6.99,6.99,,4.699999999999999,3668.0,1406.0,2.0,6.99,6.99,7.5
2023-12-18 16:06:00-05:00,6.99,6.99,,4.699999999999999,3668.0,1297.0,2.0,6.99,6.99,7.5
2023-12-18 18:08:00-05:00,6.99,6.99,,4.699999999999999,3667.0,1297.0,2.0,6.99,6.99,7.5
2023-12-18 18:40:00-05:00,6.99,6.99,,4.699999999999999,3667.0,1271.0,2.0,6.99,6.99,7.5
2023-12-19 04:56:00-05:00,6.99,6.99,,4.699999999999999,3667.0,1390.0,2.0,6.99,6.99,7.5
2023-12-19 07:40:00-05:00,6.99,6.99,,4.699999999999999,3668.0,1390.0,2.0,6.99,6.99,7.5
2023-12-19 07:56:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1390.0,2.0,6.99,6.99,7.5
2023-12-19 08:12:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1390.0,2.0,6.99,6.99,7.5
2023-12-19 08:52:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1407.0,2.0,6.99,6.99,7.5
2023-12-19 12:24:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1476.0,2.0,6.99,6.99,7.5
2023-12-19 14:42:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1329.0,2.0,6.99,6.99,7.5
2023-12-19 15:56:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1329.0,2.0,6.99,6.99,7.5
2023-12-19 18:24:00-05:00,6.99,6.99,,4.699999999999999,3669.0,1433.0,2.0,6.99,6.99,7.5
2023-12-19 23:48:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1433.0,2.0,6.99,6.99,7.5
2023-12-20 01:48:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1383.0,2.0,6.99,6.99,7.5
2023-12-20 04:30:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1383.0,2.0,6.99,6.99,7.5
2023-12-20 06:58:00-05:00,6.99,6.99,,4.699999999999999,3670.0,1486.0,2.0,6.99,6.99,7.5
2023-12-20 07:28:00-05:00,6.99,6.99,,4.699999999999999,3673.0,1486.0,2.0,6.99,6.99,7.5
2023-12-20 08:06:00-05:00,6.99,6.99,,4.699999999999999,3674.0,1486.0,2.0,6.99,6.99,7.5
2023-12-20 08:22:00-05:00,6.99,6.99,,4.699999999999999,3676.0,1486.0,2.0,6.99,6.99,7.5
2023-12-20 08:28:00-05:00,6.99,6.99,,4.699999999999999,3676.0,1510.0,2.0,6.99,6.99,7.5
2023-12-20 08:40:00-05:00,6.99,6.99,,4.699999999999999,3679.0,1510.0,2.0,6.99,6.99,7.5
2023-12-20 12:38:00-05:00,6.99,6.99,,4.699999999999999,3679.0,1506.0,2.0,6.99,6.99,7.5
2023-12-20 12:48:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1506.0,2.0,6.99,6.99,7.5
2023-12-20 19:50:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1429.0,2.0,6.99,6.99,7.5
2023-12-20 22:52:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1441.0,2.0,6.99,6.99,7.5
2023-12-21 05:26:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1524.0,2.0,6.99,6.99,7.5
2023-12-21 08:00:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1514.0,2.0,6.99,6.99,7.5
2023-12-21 08:46:00-05:00,6.99,6.99,,4.699999999999999,3682.0,1514.0,2.0,6.99,6.99,7.5
2023-12-21 13:20:00-05:00,6.99,6.99,,4.699999999999999,3679.0,1514.0,2.0,6.99,6.99,7.5
2023-12-21 15:14:00-05:00,6.99,6.99,,4.699999999999999,3682.0,1514.0,2.0,6.99,6.99,7.5
2023-12-21 15:16:00-05:00,6.99,6.99,,4.699999999999999,3682.0,1251.0,2.0,6.99,6.99,7.5
2023-12-21 19:08:00-05:00,6.99,6.99,,4.699999999999999,3682.0,1305.0,2.0,6.99,6.99,7.5
2023-12-21 22:52:00-05:00,6.99,6.99,,4.699999999999999,3682.0,1274.0,2.0,6.99,6.99,7.5
2023-12-22 01:04:00-05:00,6.99,6.99,,4.699999999999999,3683.0,1274.0,2.0,6.99,6.99,7.5
2023-12-22 02:02:00-05:00,6.99,6.99,,4.699999999999999,3683.0,1317.0,2.0,6.99,6.99,7.5
2023-12-22 04:44:00-05:00,6.99,6.99,,4.699999999999999,3683.0,1330.0,2.0,6.99,6.99,7.5
2023-12-22 08:28:00-05:00,6.99,6.99,,4.699999999999999,3689.0,1330.0,2.0,6.99,6.99,7.5
2023-12-22 09:36:00-05:00,6.99,6.99,,4.699999999999999,3689.0,1405.0,2.0,6.99,6.99,7.5
2023-12-22 09:38:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1405.0,2.0,6.99,6.99,7.5
2023-12-22 12:36:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1372.0,2.0,6.99,6.99,7.5
2023-12-22 16:20:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1327.0,2.0,6.99,6.99,7.5
2023-12-22 20:38:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1258.0,2.0,6.99,6.99,7.5
2023-12-22 22:08:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1250.0,2.0,6.99,6.99,7.5
2023-12-23 00:56:00-05:00,6.99,6.99,,4.699999999999999,3690.0,1325.0,2.0,6.99,6.99,7.5
2023-12-23 08:16:00-05:00,6.99,6.99,,4.699999999999999,3692.0,1325.0,2.0,6.99,6.99,7.5
2023-12-23 08:36:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1325.0,2.0,6.99,6.99,7.5
2023-12-23 09:12:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1384.0,2.0,6.99,6.99,7.5
2023-12-23 12:44:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1365.0,2.0,6.99,6.99,7.5
2023-12-23 14:48:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1380.0,2.0,6.99,6.99,7.5
2023-12-23 17:54:00-05:00,6.99,6.99,,4.699999999999999,3680.0,1380.0,2.0,6.99,6.99,7.5
2023-12-23 19:14:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1380.0,2.0,6.99,6.99,7.5
2023-12-23 22:48:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1198.0,2.0,6.99,6.99,7.5
2023-12-24 01:12:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1245.0,2.0,6.99,6.99,7.5
2023-12-24 06:52:00-05:00,6.99,6.99,,4.699999999999999,3693.0,1278.0,2.0,6.99,6.99,7.5
2023-12-24 08:12:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1278.0,2.0,6.99,6.99,7.5
2023-12-24 08:56:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1293.0,2.0,6.99,6.99,7.5
2023-12-24 16:12:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1197.0,2.0,6.99,6.99,7.5
2023-12-24 22:48:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1157.0,2.0,6.99,6.99,7.5
2023-12-25 03:04:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1166.0,2.0,6.99,6.99,7.5
2023-12-25 04:24:00-05:00,6.99,6.99,,4.699999999999999,3695.0,1143.0,2.0,6.99,6.99,7.5
2023-12-25 08:18:00-05:00,6.99,6.99,,4.699999999999999,3698.0,1143.0,2.0,6.99,6.99,7.5
2023-12-25 10:36:00-05:00,6.99,6.99,,4.699999999999999,3697.0,1143.0,2.0,6.99,6.99,7.5
2023-12-25 11:12:00-05:00,6.99,6.99,,4.699999999999999,3697.0,1286.0,2.0,6.99,6.99,7.5
2023-12-25 16:54:00-05:00,6.99,6.99,,4.699999999999999,3697.0,1250.0,2.0,6.99,6.99,7.5
2023-12-25 21:28:00-05:00,6.99,6.99,,4.699999999999999,3697.0,1242.0,2.0,6.99,6.99,7.5
2023-12-26 00:20:00-05:00,6.99,6.99,,4.699999999999999,3697.0,1217.0,2.0,6.99,6.99,7.5
2023-12-26 07:40:00-05:00,6.99,6.99,,4.699999999999999,3698.0,1217.0,2.0,6.99,6.99,7.5
2023-12-26 08:06:00-05:00,6.99,6.99,,4.699999999999999,3698.0,1332.0,2.0,6.99,6.99,7.5
2023-12-26 08:36:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1332.0,2.0,6.99,6.99,7.5
2023-12-26 10:34:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1381.0,2.0,6.99,6.99,7.5
2023-12-26 15:04:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1317.0,2.0,6.99,6.99,7.5
2023-12-26 20:28:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1183.0,2.0,6.99,6.99,7.5
2023-12-26 22:50:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1050.0,2.0,6.99,6.99,7.5
2023-12-27 03:56:00-05:00,6.99,6.99,,4.699999999999999,3699.0,1056.0,2.0,6.99,6.99,7.5
2023-12-27 07:24:00-05:00,6.99,6.99,,4.699999999999999,3700.0,1056.0,2.0,6.99,6.99,7.5
2023-12-27 08:18:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1056.0,2.0,6.99,6.99,7.5
2023-12-27 15:26:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1117.0,2.0,6.99,6.99,7.5
2023-12-27 18:32:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1082.0,2.0,6.99,6.99,7.5
2023-12-27 20:48:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1062.0,2.0,6.99,6.99,7.5
2023-12-28 00:56:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1055.0,2.0,6.99,6.99,7.5
2023-12-28 05:08:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1080.0,2.0,6.99,6.99,7.5
2023-12-28 07:22:00-05:00,6.99,6.99,,4.699999999999999,3702.0,1080.0,2.0,6.99,6.99,7.5
2023-12-28 08:04:00-05:00,6.99,6.99,,4.699999999999999,3702.0,1111.0,2.0,6.99,6.99,7.5
2023-12-28 08:08:00-05:00,6.99,6.99,,4.699999999999999,3705.0,1111.0,2.0,6.99,6.99,7.5
2023-12-28 08:34:00-05:00,6.99,6.99,,4.699999999999999,3708.0,1111.0,2.0,6.99,6.99,7.5
2023-12-28 10:20:00-05:00,6.99,6.99,,4.699999999999999,3708.0,1116.0,2.0,6.99,6.99,7.5
2023-12-28 11:48:00-05:00,6.99,6.99,,4.699999999999999,3709.0,1116.0,2.0,6.99,6.99,7.5
2023-12-28 14:44:00-05:00,6.99,6.99,,4.699999999999999,3709.0,1061.0,2.0,6.99,6.99,7.5
2023-12-28 21:06:00-05:00,6.99,6.99,,4.699999999999999,3701.0,1061.0,2.0,6.99,6.99,7.5
2023-12-28 21:08:00-05:00,6.99,6.99,,4.699999999999999,3709.0,1061.0,2.0,6.99,6.99,7.5
2023-12-28 21:20:00-05:00,6.99,6.99,,4.699999999999999,3709.0,998.0,2.0,6.99,6.99,7.5
2023-12-29 05:32:00-05:00,6.99,6.99,,4.699999999999999,3709.0,1080.0,2.0,6.99,6.99,7.5
2023-12-29 07:52:00-05:00,6.99,6.99,,4.699999999999999,3712.0,1080.0,2.0,6.99,6.99,7.5
2023-12-29 08:24:00-05:00,6.99,6.99,,4.699999999999999,3714.0,1080.0,2.0,6.99,6.99,7.5
2023-12-29 08:40:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1080.0,2.0,6.99,6.99,7.5
2023-12-29 09:10:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1122.0,2.0,6.99,6.99,7.5
2023-12-29 14:24:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1085.0,2.0,6.99,6.99,7.5
2023-12-29 16:12:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1078.0,2.0,6.99,6.99,7.5
2023-12-29 20:06:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1102.0,2.0,6.99,6.99,7.5
2023-12-30 00:44:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1008.0,2.0,6.99,6.99,7.5
2023-12-30 03:44:00-05:00,6.99,6.99,,4.699999999999999,3715.0,1058.0,2.0,6.99,6.99,7.5
2023-12-30 04:08:00-05:00,6.99,6.99,,4.699999999999999,3716.0,1058.0,2.0,6.99,6.99,7.5
2023-12-30 07:40:00-05:00,6.99,6.99,,4.699999999999999,3718.0,1058.0,2.0,6.99,6.99,7.5
2023-12-30 08:04:00-05:00,6.99,6.99,,4.699999999999999,3718.0,1092.0,2.0,6.99,6.99,7.5
2023-12-30 08:06:00-05:00,6.99,6.99,,4.699999999999999,3721.0,1092.0,2.0,6.99,6.99,7.5
2023-12-30 09:08:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1092.0,2.0,6.99,6.99,7.5
2023-12-30 11:28:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1130.0,2.0,6.99,6.99,7.5
2023-12-30 15:06:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1096.0,2.0,6.99,6.99,7.5
2023-12-30 16:36:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1109.0,2.0,6.99,6.99,7.5
2023-12-30 19:40:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1070.0,2.0,6.99,6.99,7.5
2023-12-31 00:40:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1098.0,2.0,6.99,6.99,7.5
2023-12-31 02:28:00-05:00,6.99,6.99,,4.699999999999999,3722.0,1141.0,2.0,6.99,6.99,7.5
2023-12-31 04:22:00-05:00,6.99,6.99,,4.699999999999999,3723.0,1141.0,2.0,6.99,6.99,7.5
2023-12-31 07:48:00-05:00,6.99,6.99,,4.699999999999999,3724.0,1141.0,2.0,6.99,6.99,7.5
2023-12-31 07:56:00-05:00,6.99,6.99,,4.699999999999999,3725.0,1141.0,2.0,6.99,6.99,7.5
2023-12-31 09:16:00-05:00,6.99,6.99,,4.699999999999999,3727.0,1141.0,2.0,6.99,6.99,7.5
2023-12-31 09:48:00-05:00,6.99,6.99,,4.699999999999999,3727.0,1191.0,2.0,6.99,6.99,7.5
2023-12-31 15:22:00-05:00,6.99,6.99,,4.699999999999999,3727.0,1171.0,2.0,6.99,6.99,7.5
2023-12-31 17:22:00-05:00,6.99,6.99,,4.699999999999999,3727.0,1086.0,2.0,6.99,6.99,7.5
2023-12-31 21:00:00-05:00,6.99,6.99,,4.699999999999999,3727.0,1058.0,2.0,6.99,6.99,7.5
2024-01-01 04:28:00-05:00,6.99,6.99,,4.699999999999999,3726.0,1058.0,2.0,6.99,6.99,7.5
2024-01-01 07:16:00-05:00,6.99,6.99,,4.699999999999999,3729.0,1058.0,2.0,6.99,6.99,7.5
2024-01-01 07:24:00-05:00,6.99,6.99,,4.699999999999999,3729.0,1067.0,2.0,6.99,6.99,7.5
2024-01-01 08:40:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1067.0,2.0,6.99,6.99,7.5
2024-01-01 11:38:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1121.0,2.0,6.99,6.99,7.5
2024-01-01 16:08:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1026.0,2.0,6.99,6.99,7.5
2024-01-01 19:56:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1010.0,3.0,6.99,6.99,7.5
2024-01-01 22:24:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1010.0,3.0,6.99,6.99,7.5
2024-01-02 02:44:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 07:26:00-05:00,6.99,6.99,,4.699999999999999,3733.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 08:10:00-05:00,6.99,6.99,,4.699999999999999,3736.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 08:40:00-05:00,6.99,6.99,,4.699999999999999,3738.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 09:12:00-05:00,6.99,6.99,,4.699999999999999,3731.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 09:16:00-05:00,6.99,6.99,,4.699999999999999,3738.0,1027.0,3.0,6.99,6.99,7.5
2024-01-02 10:56:00-05:00,6.99,6.99,,4.699999999999999,3738.0,1033.0,3.0,6.99,6.99,7.5
2024-01-02 12:48:00-05:00,6.99,6.99,,4.699999999999999,3738.0,1067.0,3.0,6.99,6.99,7.5
2024-01-02 21:38:00-05:00,6.99,6.99,,4.699999999999999,3738.0,991.0,3.0,6.99,6.99,7.5
2024-01-02 23:28:00-05:00,6.99,6.99,,4.699999999999999,3738.0,942.0,3.0,6.99,6.99,7.5
2024-01-03 03:00:00-05:00,6.99,6.99,,4.699999999999999,3738.0,974.0,3.0,6.99,6.99,7.5
2024-01-03 05:56:00-05:00,6.99,6.99,,4.699999999999999,3738.0,1004.0,3.0,6.99,6.99,7.5
2024-01-03 07:10:00-05:00,6.99,6.99,,4.699999999999999,3739.0,1004.0,3.0,6.99,6.99,7.5
2024-01-03 07:32:00-05:00,6.99,6.99,,4.699999999999999,3740.0,1004.0,3.0,6.99,6.99,7.5
2024-01-03 08:10:00-05:00,6.99,6.99,,4.699999999999999,3742.0,1004.0,3.0,6.99,6.99,7.5
2024-01-03 08:50:00-05:00,6.99,6.99,,4.699999999999999,3742.0,1008.0,3.0,6.99,6.99,7.5
2024-01-03 13:06:00-05:00,6.99,6.99,,4.699999999999999,3742.0,1071.0,3.0,6.99,6.99,7.5
2024-01-03 17:50:00-05:00,6.99,6.99,,4.699999999999999,3742.0,996.0,3.0,6.99,6.99,7.5
2024-01-03 20:44:00-05:00,6.99,6.99,,4.699999999999999,3742.0,981.0,3.0,6.99,6.99,7.5
2024-01-03 23:36:00-05:00,6.99,6.99,,4.699999999999999,3743.0,981.0,3.0,6.99,6.99,7.5
2024-01-04 01:08:00-05:00,6.99,6.99,,4.699999999999999,3743.0,1030.0,3.0,6.99,6.99,7.5
2024-01-04 05:00:00-05:00,6.99,6.99,,4.699999999999999,3743.0,1053.0,3.0,6.99,6.99,7.5
2024-01-04 08:08:00-05:00,6.99,6.99,,4.699999999999999,3743.0,1075.0,3.0,6.99,6.99,7.5
2024-01-04 08:28:00-05:00,6.99,6.99,,4.699999999999999,3744.0,1075.0,3.0,6.99,6.99,7.5
2024-01-04 09:04:00-05:00,6.99,6.99,,4.699999999999999,3748.0,1075.0,3.0,6.99,6.99,7.5
2024-01-04 17:28:00-05:00,6.99,6.99,,4.699999999999999,3748.0,967.0,3.0,6.99,6.99,7.5
2024-01-04 22:06:00-05:00,6.99,6.99,,4.699999999999999,3748.0,923.0,3.0,6.99,6.99,7.5
2024-01-05 01:00:00-05:00,6.99,6.99,,4.699999999999999,3748.0,966.0,3.0,6.99,6.99,7.5
2024-01-05 04:10:00-05:00,6.99,6.99,,4.699999999999999,3748.0,964.0,3.0,6.99,6.99,7.5
2024-01-05 07:28:00-05:00,6.99,6.99,,4.699999999999999,3749.0,964.0,3.0,6.99,6.99,7.5
2024-01-05 08:08:00-05:00,6.99,6.99,,4.699999999999999,3751.0,964.0,3.0,6.99,6.99,7.5
2024-01-05 08:16:00-05:00,6.99,6.99,,4.699999999999999,3751.0,1026.0,3.0,6.99,6.99,7.5
2024-01-05 10:08:00-05:00,6.99,6.99,,4.699999999999999,3751.0,1035.0,3.0,6.99,6.99,7.5
2024-01-05 14:44:00-05:00,6.99,6.99,,4.699999999999999,3751.0,1003.0,3.0,6.99,6.99,7.5
2024-01-05 18:00:00-05:00,6.99,6.99,,4.699999999999999,3751.0,953.0,3.0,6.99,6.99,7.5
2024-01-05 20:18:00-05:00,6.99,6.99,,4.699999999999999,3751.0,914.0,3.0,6.99,6.99,7.5
2024-01-06 01:36:00-05:00,6.99,6.99,,4.699999999999999,3751.0,1002.0,3.0,6.99,6.99,7.5
2024-01-06 06:48:00-05:00,6.99,6.99,,4.699999999999999,3751.0,1041.0,3.0,6.99,6.99,7.5
2024-01-06 08:06:00-05:00,6.99,6.99,,4.699999999999999,3754.0,1041.0,3.0,6.99,6.99,7.5
2024-01-06 08:42:00-05:00,6.99,6.99,,4.699999999999999,3756.0,1041.0,3.0,6.99,6.99,7.5
2024-01-06 12:00:00-05:00,6.99,6.99,,4.699999999999999,3756.0,1056.0,3.0,6.99,6.99,7.5
2024-01-06 13:58:00-05:00,6.99,6.99,,4.699999999999999,3756.0,978.0,3.0,6.99,6.99,7.5
2024-01-06 17:04:00-05:00,6.99,6.99,,4.699999999999999,3756.0,923.0,3.0,6.99,6.99,7.5
2024-01-06 21:28:00-05:00,6.99,6.99,,4.699999999999999,3756.0,920.0,3.0,6.99,6.99,7.5
2024-01-07 01:00:00-05:00,6.99,6.99,,4.699999999999999,3756.0,993.0,3.0,6.99,6.99,7.5
2024-01-07 03:32:00-05:00,6.99,6.99,,4.699999999999999,3756.0,973.0,3.0,6.99,6.99,7.5
2024-01-07 04:06:00-05:00,6.99,6.99,,4.699999999999999,3751.0,973.0,3.0,6.99,6.99,7.5
2024-01-07 04:36:00-05:00,6.99,6.99,,4.699999999999999,3756.0,973.0,3.0,6.99,6.99,7.5
2024-01-07 06:28:00-05:00,6.99,6.99,,4.699999999999999,3757.0,973.0,3.0,6.99,6.99,7.5
2024-01-07 06:32:00-05:00,6.99,6.99,,4.699999999999999,3757.0,1006.0,3.0,6.99,6.99,7.5
2024-01-07 08:00:00-05:00,6.99,6.99,,4.699999999999999,3758.0,1006.0,3.0,6.99,6.99,7.5
2024-01-07 10:32:00-05:00,6.99,6.99,,4.699999999999999,3758.0,1048.0,3.0,6.99,6.99,7.5
2024-01-07 12:00:00-05:00,6.99,6.99,,4.699999999999999,3756.0,1048.0,3.0,6.99,6.99,7.5
2024-01-07 12:04:00-05:00,6.99,6.99,,4.699999999999999,3758.0,1048.0,3.0,6.99,6.99,7.5
2024-01-07 13:48:00-05:00,6.99,6.99,,4.699999999999999,3758.0,1017.0,3.0,6.99,6.99,7.5
2024-01-07 16:52:00-05:00,6.99,6.99,,4.699999999999999,3758.0,1013.0,3.0,6.99,6.99,7.5
2024-01-07 21:00:00-05:00,6.99,6.99,,4.699999999999999,3758.0,945.0,3.0,6.99,6.99,7.5
2024-01-07 22:06:00-05:00,6.99,6.99,,4.699999999999999,3758.0,945.0,3.0,6.99,6.99,7.5
2024-01-07 22:14:00-05:00,6.99,6.99,,4.699999999999999,3759.0,945.0,3.0,6.99,6.99,7.5
2024-01-07 22:36:00-05:00,6.99,6.99,,4.699999999999999,3759.0,945.0,3.0,6.99,6.99,7.5
2024-01-08 05:20:00-05:00,6.99,6.99,,4.699999999999999,3759.0,969.0,3.0,6.99,6.99,7.5
2024-01-08 07:10:00-05:00,6.99,6.99,,4.699999999999999,3761.0,969.0,3.0,6.99,6.99,7.5
2024-01-08 07:54:00-05:00,6.99,6.99,,4.699999999999999,3763.0,969.0,3.0,6.99,6.99,7.5
2024-01-08 08:04:00-05:00,6.99,6.99,,4.699999999999999,3764.0,969.0,3.0,6.99,6.99,7.5
2024-01-08 09:36:00-05:00,6.99,6.99,,4.699999999999999,3764.0,1020.0,3.0,6.99,6.99,7.5
2024-01-08 12:40:00-05:00,6.99,6.99,,4.699999999999999,3764.0,1065.0,3.0,6.99,6.99,7.5
