,AMAZON,NEW,USED,SALES,LISTPRICE,COUNT_NEW,NEW_FBA,BUY_BOX_SHIPPING,COUNT_REVIEWS,RATING
2022-04-23 16:54:00-04:00,,12.99,12.34,1564.0,12.99,1.0,12.99,12.99,3636.0,4.8
2022-04-23 19:08:00-04:00,,12.99,12.34,1736.0,12.99,1.0,12.99,12.99,3636.0,4.8
2022-04-24 01:44:00-04:00,,12.99,12.34,1562.0,12.99,1.0,12.99,12.99,3636.0,4.8
2022-04-24 06:56:00-04:00,,12.99,12.34,1578.0,12.99,1.0,12.99,12.99,3636.0,4.8
2022-04-24 10:02:00-04:00,,12.99,12.34,1488.0,12.99,1.0,12.99,12.99,3636.0,4.8
2022-04-24 10:08:00-04:00,,12.99,12.34,1488.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-24 13:14:00-04:00,,12.99,12.34,1389.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-24 17:02:00-04:00,,12.99,12.34,1518.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-24 19:00:00-04:00,,12.99,12.34,1544.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-25 00:48:00-04:00,,12.99,12.34,1477.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-25 06:36:00-04:00,,12.99,12.34,1369.0,12.99,1.0,12.99,12.99,3637.0,4.8
2022-04-25 08:06:00-04:00,,12.99,12.34,1369.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-25 09:56:00-04:00,,12.99,12.34,1366.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-25 11:30:00-04:00,,12.99,12.34,1369.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-25 14:06:00-04:00,,12.99,12.34,1372.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-25 21:00:00-04:00,,12.99,12.34,1371.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-26 00:36:00-04:00,,12.99,12.34,1509.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-26 02:18:00-04:00,,12.99,12.34,1541.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-26 06:36:00-04:00,,12.99,12.34,1481.0,12.99,1.0,12.99,12.99,3638.0,4.8
2022-04-26 09:28:00-04:00,,12.99,12.34,1481.0,12.99,1.0,12.99,12.99,3639.0,4.8
2022-04-26 16:00:00-04:00,,12.99,12.34,1529.0,12.99,1.0,12.99,12.99,3639.0,4.8
2022-04-26 18:52:00-04:00,,12.99,12.34,1549.0,12.99,1.0,12.99,12.99,3639.0,4.8
2022-04-26 23:46:00-04:00,,12.99,12.34,1486.0,12.99,1.0,12.99,12.99,3639.0,4.8
2022-04-27 06:38:00-04:00,,12.99,12.34,1490.0,12.99,1.0,12.99,12.99,3639.0,4.8
2022-04-27 07:52:00-04:00,,12.99,12.34,1490.0,12.99,1.0,12.99,12.99,3640.0,4.8
2022-04-27 09:50:00-04:00,,12.99,12.34,1339.0,12.99,1.0,12.99,12.99,3640.0,4.8
2022-04-27 14:48:00-04:00,,12.99,12.34,1307.0,12.99,1.0,12.99,12.99,3640.0,4.8
2022-04-27 18:32:00-04:00,,12.99,12.34,1354.0,12.99,1.0,12.99,12.99,3640.0,4.8
2022-04-27 20:28:00-04:00,,12.99,12.34,1354.0,12.99,1.0,12.99,12.99,3641.0,4.8
2022-04-27 22:56:00-04:00,,12.99,12.34,1381.0,12.99,1.0,12.99,12.99,3641.0,4.8
2022-04-28 02:02:00-04:00,,12.99,12.34,1476.0,12.99,1.0,12.99,12.99,3641.0,4.8
2022-04-28 03:56:00-04:00,,12.99,12.34,1381.0,12.99,1.0,12.99,12.99,3641.0,4.8
2022-04-28 06:40:00-04:00,,12.99,12.34,1452.0,12.99,1.0,12.99,12.99,3641.0,4.8
2022-04-28 08:40:00-04:00,,12.99,12.34,1452.0,12.99,1.0,12.99,12.99,3642.0,4.8
2022-04-28 09:56:00-04:00,,12.99,12.34,1469.0,12.99,1.0,12.99,12.99,3643.0,4.8
2022-04-28 14:14:00-04:00,,12.99,12.34,1469.0,12.99,1.0,12.99,12.99,3644.0,4.8
2022-04-28 14:48:00-04:00,,12.99,12.34,1502.0,12.99,1.0,12.99,12.99,3644.0,4.8
2022-04-28 21:06:00-04:00,,12.99,12.34,1556.0,12.99,1.0,12.99,12.99,3644.0,4.8
2022-04-29 00:40:00-04:00,,12.99,12.34,1574.0,12.99,1.0,12.99,12.99,3644.0,4.8
2022-04-29 02:16:00-04:00,,12.99,12.34,1636.0,12.99,1.0,12.99,12.99,3644.0,4.8
2022-04-29 05:36:00-04:00,,12.99,12.34,1666.0,12.99,1.0,12.99,12.99,3645.0,4.8
2022-04-29 09:56:00-04:00,,12.99,12.34,1666.0,12.99,1.0,12.99,12.99,3648.0,4.8
2022-04-29 12:56:00-04:00,,12.99,12.34,1618.0,12.99,1.0,12.99,12.99,3648.0,4.8
2022-04-29 19:02:00-04:00,,12.99,12.34,1711.0,12.99,1.0,12.99,12.99,3648.0,4.8
2022-04-29 23:20:00-04:00,,12.99,12.34,1711.0,12.99,1.0,12.99,12.99,3649.0,4.8
2022-04-30 02:26:00-04:00,,12.99,12.34,1793.0,12.99,1.0,12.99,12.99,3649.0,4.8
2022-04-30 06:40:00-04:00,,12.99,12.34,1750.0,12.99,1.0,12.99,12.99,3649.0,4.8
2022-04-30 09:48:00-04:00,,12.99,12.34,1750.0,12.99,1.0,12.99,12.99,3651.0,4.8
2022-04-30 12:44:00-04:00,,12.99,12.34,1690.0,12.99,1.0,12.99,12.99,3651.0,4.8
2022-04-30 15:50:00-04:00,,12.99,12.34,1651.0,12.99,1.0,12.99,12.99,3651.0,4.8
2022-04-30 19:20:00-04:00,,12.99,12.34,1726.0,12.99,1.0,12.99,12.99,3651.0,4.8
2022-05-01 02:54:00-04:00,,12.99,12.34,1726.0,12.99,1.0,12.99,12.99,3652.0,4.8
2022-05-01 06:40:00-04:00,,12.99,12.34,1925.0,12.99,1.0,12.99,12.99,3652.0,4.8
2022-05-01 08:40:00-04:00,,12.99,12.34,1771.0,12.99,1.0,12.99,12.99,3652.0,4.8
2022-05-01 09:50:00-04:00,,12.99,12.34,1771.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-01 14:50:00-04:00,,12.99,12.34,1778.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-01 17:30:00-04:00,,12.99,12.34,1686.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-01 20:50:00-04:00,,12.99,12.34,1778.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-01 23:24:00-04:00,,12.99,12.34,1735.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-02 02:32:00-04:00,,12.99,12.34,1738.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-02 10:36:00-04:00,,12.99,12.34,1674.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-02 14:04:00-04:00,,12.99,12.34,1465.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-02 20:32:00-04:00,,12.99,12.34,1700.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-03 01:24:00-04:00,,12.99,12.34,1856.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-03 06:24:00-04:00,,12.99,12.34,1868.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-03 10:02:00-04:00,,12.99,12.34,1783.0,12.99,1.0,12.99,12.99,3656.0,4.8
2022-05-03 10:12:00-04:00,,12.99,12.34,1783.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-03 11:56:00-04:00,,12.99,12.34,1801.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-03 16:46:00-04:00,,12.99,12.34,1841.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-03 21:12:00-04:00,,12.99,12.34,1837.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-04 04:26:00-04:00,,12.99,12.34,1721.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-04 08:10:00-04:00,,12.99,12.34,1694.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-04 12:28:00-04:00,,12.99,12.34,1724.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-04 17:48:00-04:00,,12.99,12.34,1780.0,12.99,1.0,12.99,12.99,3658.0,4.8
2022-05-04 21:52:00-04:00,,12.99,12.34,1780.0,12.99,1.0,12.99,12.99,3659.0,4.8
2022-05-05 02:44:00-04:00,,12.99,12.34,1529.0,12.99,1.0,12.99,12.99,3659.0,4.8
2022-05-05 03:08:00-04:00,,12.99,12.34,1529.0,12.99,1.0,12.99,12.99,3661.0,4.8
2022-05-05 08:48:00-04:00,,12.99,12.34,1494.0,12.99,1.0,12.99,12.99,3661.0,4.8
2022-05-05 10:12:00-04:00,,12.99,12.34,1494.0,12.99,1.0,12.99,12.99,3663.0,4.8
2022-05-05 13:20:00-04:00,,12.99,12.34,1455.0,12.99,1.0,12.99,12.99,3663.0,4.8
2022-05-05 19:26:00-04:00,,12.99,12.34,1620.0,12.99,1.0,12.99,12.99,3663.0,4.8
2022-05-06 02:22:00-04:00,,12.99,12.34,1615.0,12.99,1.0,12.99,12.99,3663.0,4.8
2022-05-06 05:54:00-04:00,,12.99,12.34,1615.0,12.99,1.0,12.99,12.99,3664.0,4.8
2022-05-06 06:28:00-04:00,,12.99,12.34,1639.0,12.99,1.0,12.99,12.99,3664.0,4.8
2022-05-06 08:28:00-04:00,,12.99,12.34,1640.0,12.99,1.0,12.99,12.99,3664.0,4.8
2022-05-06 09:48:00-04:00,,12.99,12.34,1640.0,12.99,1.0,12.99,12.99,3668.0,4.8
2022-05-06 13:16:00-04:00,,12.99,12.34,1622.0,12.99,1.0,12.99,12.99,3668.0,4.8
2022-05-06 15:32:00-04:00,,12.99,12.34,1665.0,12.99,1.0,12.99,12.99,3668.0,4.8
2022-05-06 20:24:00-04:00,,12.99,12.34,1665.0,12.99,1.0,12.99,12.99,3669.0,4.8
2022-05-07 02:36:00-04:00,,12.99,12.34,1706.0,12.99,1.0,12.99,12.99,3669.0,4.8
2022-05-07 05:50:00-04:00,,12.99,12.34,1749.0,12.99,1.0,12.99,12.99,3669.0,4.8
2022-05-07 08:58:00-04:00,,12.99,12.34,1611.0,12.99,1.0,12.99,12.99,3669.0,4.8
2022-05-07 09:54:00-04:00,,12.99,12.34,1611.0,12.99,1.0,12.99,12.99,3670.0,4.8
2022-05-07 14:48:00-04:00,,12.99,12.34,1638.0,12.99,1.0,12.99,12.99,3670.0,4.8
2022-05-07 19:26:00-04:00,,12.99,12.34,1654.0,12.99,1.0,12.99,12.99,3670.0,4.8
2022-05-08 01:32:00-04:00,,12.99,12.34,1687.0,12.99,1.0,12.99,12.99,3670.0,4.8
2022-05-08 08:24:00-04:00,,12.99,12.34,1687.0,12.99,1.0,12.99,12.99,3671.0,4.8
2022-05-08 09:20:00-04:00,,12.99,12.34,1687.0,12.99,1.0,12.99,12.99,3672.0,4.8
2022-05-08 13:32:00-04:00,,12.99,12.34,1664.0,12.99,1.0,12.99,12.99,3672.0,4.8
2022-05-08 18:34:00-04:00,,12.99,12.34,1643.0,12.99,1.0,12.99,12.99,3672.0,4.8
2022-05-08 22:32:00-04:00,,12.99,12.34,1643.0,12.99,1.0,12.99,12.99,3673.0,4.8
2022-05-09 01:24:00-04:00,,12.99,12.34,1634.0,12.99,1.0,12.99,12.99,3673.0,4.8
2022-05-09 03:24:00-04:00,,12.99,12.34,1536.0,12.99,1.0,12.99,12.99,3673.0,4.8
2022-05-09 07:48:00-04:00,,12.99,12.34,1571.0,12.99,1.0,12.99,12.99,3674.0,4.8
2022-05-09 10:32:00-04:00,,12.99,12.34,1571.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-09 15:04:00-04:00,,12.99,12.34,1526.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-09 17:10:00-04:00,,12.99,12.34,1534.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-09 18:58:00-04:00,,12.99,12.34,1509.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-09 22:30:00-04:00,,12.99,12.34,1526.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-10 05:32:00-04:00,,12.99,12.34,1348.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-10 09:56:00-04:00,,12.99,12.34,1342.0,12.99,1.0,12.99,12.99,3675.0,4.8
2022-05-10 10:36:00-04:00,,12.99,12.34,1342.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-10 13:44:00-04:00,,12.99,12.34,1363.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-10 19:40:00-04:00,,12.99,12.34,1393.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-11 02:10:00-04:00,,12.99,12.34,1483.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-11 05:18:00-04:00,,12.99,12.34,1449.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-11 05:36:00-04:00,,12.99,12.34,1483.0,12.99,1.0,12.99,12.99,3676.0,4.8
2022-05-11 09:08:00-04:00,,12.99,12.34,1483.0,12.99,1.0,12.99,12.99,3679.0,4.8
2022-05-11 11:04:00-04:00,,12.99,12.34,1407.0,12.99,1.0,12.99,12.99,3679.0,4.8
2022-05-11 15:50:00-04:00,,12.99,12.34,1303.0,12.99,1.0,12.99,12.99,3679.0,4.8
2022-05-11 18:58:00-04:00,,12.99,12.34,1342.0,12.99,1.0,12.99,12.99,3679.0,4.8
2022-05-11 22:04:00-04:00,,12.99,12.34,1330.0,12.99,1.0,12.99,12.99,3679.0,4.8
2022-05-11 22:08:00-04:00,,12.99,12.34,1330.0,12.99,1.0,12.99,12.99,3678.0,4.8
2022-05-11 23:44:00-04:00,,12.99,12.34,1443.0,12.99,1.0,12.99,12.99,3678.0,4.8
2022-05-12 02:52:00-04:00,,12.99,12.34,1501.0,12.99,1.0,12.99,12.99,3678.0,4.8
2022-05-12 11:20:00-04:00,,12.99,12.34,1512.0,12.99,1.0,12.99,12.99,3678.0,4.8
2022-05-12 20:08:00-04:00,,12.99,12.34,1374.0,12.99,1.0,12.99,12.99,3678.0,4.8
2022-05-12 20:44:00-04:00,,12.99,12.34,1374.0,12.99,1.0,12.99,12.99,3680.0,4.8
2022-05-12 21:06:00-04:00,,12.99,12.34,1374.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 00:16:00-04:00,,12.99,12.34,1524.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 00:58:00-04:00,,12.99,12.34,1524.0,12.99,1.0,12.99,12.99,3680.0,4.8
2022-05-13 04:00:00-04:00,,12.99,12.34,1625.0,12.99,1.0,12.99,12.99,3680.0,4.8
2022-05-13 06:56:00-04:00,,12.99,12.34,1631.0,12.99,1.0,12.99,12.99,3680.0,4.8
2022-05-13 09:40:00-04:00,,12.99,12.34,1631.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 12:02:00-04:00,,12.99,12.34,1611.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 15:10:00-04:00,,12.99,12.34,1620.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 16:44:00-04:00,,12.99,12.34,1682.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-13 23:24:00-04:00,,12.99,12.34,1679.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-14 10:04:00-04:00,,12.99,12.34,1646.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-14 16:28:00-04:00,,12.99,12.34,1669.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-14 18:00:00-04:00,,12.99,12.34,1687.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-14 21:08:00-04:00,,12.99,12.34,1769.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-15 03:46:00-04:00,,12.99,12.34,1706.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-15 05:32:00-04:00,,12.99,12.34,1786.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-15 07:16:00-04:00,,12.99,12.34,1666.0,12.99,1.0,12.99,12.99,3681.0,4.8
2022-05-15 08:02:00-04:00,,12.99,12.34,1666.0,12.99,1.0,12.99,12.99,3682.0,4.8
2022-05-15 08:36:00-04:00,,12.99,12.34,1666.0,12.99,1.0,12.99,12.99,3683.0,4.8
2022-05-15 14:48:00-04:00,,12.99,12.34,1541.0,12.99,1.0,12.99,12.99,3683.0,4.8
2022-05-15 18:10:00-04:00,,12.99,12.34,1418.0,12.99,1.0,12.99,12.99,3683.0,4.8
2022-05-15 21:02:00-04:00,,12.99,12.34,1459.0,12.99,1.0,12.99,12.99,3683.0,4.8
2022-05-15 21:12:00-04:00,,12.99,12.34,1459.0,12.99,1.0,12.99,12.99,3684.0,4.8
2022-05-16 04:32:00-04:00,,12.99,12.34,1612.0,12.99,1.0,12.99,12.99,3684.0,4.8
2022-05-16 06:24:00-04:00,,12.99,12.34,1563.0,12.99,1.0,12.99,12.99,3684.0,4.8
2022-05-16 07:46:00-04:00,,12.99,12.34,1525.0,12.99,1.0,12.99,12.99,3684.0,4.8
2022-05-16 10:58:00-04:00,,12.99,12.34,1525.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-16 11:44:00-04:00,,12.99,12.34,1559.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-16 14:16:00-04:00,,12.99,12.34,1541.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-16 15:56:00-04:00,,12.99,12.34,1574.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-16 19:56:00-04:00,,12.99,12.34,1504.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-17 02:40:00-04:00,,12.99,12.34,1501.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-17 07:00:00-04:00,,12.99,12.34,1443.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-17 14:46:00-04:00,,12.99,12.34,1427.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-17 17:32:00-04:00,,12.99,12.34,1415.0,12.99,1.0,12.99,12.99,3686.0,4.8
2022-05-17 18:16:00-04:00,,12.99,12.34,1415.0,12.99,1.0,12.99,12.99,3687.0,4.8
2022-05-18 02:24:00-04:00,,12.99,12.34,1586.0,12.99,1.0,12.99,12.99,3687.0,4.8
2022-05-18 05:32:00-04:00,,12.99,12.34,1456.0,12.99,1.0,12.99,12.99,3687.0,4.8
2022-05-18 15:06:00-04:00,,12.99,12.34,1476.0,12.99,1.0,12.99,12.99,3687.0,4.8
2022-05-18 16:54:00-04:00,,12.99,12.34,1476.0,12.99,1.0,12.99,12.99,3688.0,4.8
2022-05-18 18:58:00-04:00,,12.99,12.34,1476.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-18 19:48:00-04:00,,12.99,12.34,1512.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-19 02:04:00-04:00,,12.99,12.34,1516.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-19 05:10:00-04:00,,12.99,12.34,1572.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-19 06:54:00-04:00,,12.99,12.34,1516.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-19 08:36:00-04:00,,12.99,12.34,1435.0,12.99,1.0,12.99,12.99,3691.0,4.8
2022-05-19 10:30:00-04:00,,12.99,12.34,1435.0,12.99,1.0,12.99,12.99,3693.0,4.8
2022-05-19 12:28:00-04:00,,12.99,12.34,1369.0,12.99,1.0,12.99,12.99,3693.0,4.8
2022-05-19 14:44:00-04:00,,12.99,12.34,1400.0,12.99,1.0,12.99,12.99,3693.0,4.8
2022-05-19 18:50:00-04:00,,12.99,12.34,1400.0,12.99,1.0,12.99,12.99,3694.0,4.8
2022-05-19 20:50:00-04:00,,12.99,12.34,1356.0,12.99,1.0,12.99,12.99,3694.0,4.8
2022-05-19 23:58:00-04:00,,12.99,12.34,1388.0,12.99,1.0,12.99,12.99,3694.0,4.8
2022-05-20 06:44:00-04:00,,12.99,12.34,1319.0,12.99,1.0,12.99,12.99,3694.0,4.8
2022-05-20 07:10:00-04:00,,12.99,12.34,1319.0,12.99,1.0,12.99,12.99,3695.0,4.8
2022-05-20 08:48:00-04:00,,12.99,12.34,1319.0,12.99,1.0,12.99,12.99,3697.0,4.8
2022-05-20 09:04:00-04:00,,12.99,12.34,1310.0,12.99,1.0,12.99,12.99,3697.0,4.8
2022-05-20 09:20:00-04:00,,12.99,12.34,1310.0,12.99,1.0,12.99,12.99,3698.0,4.8
2022-05-20 13:50:00-04:00,,12.99,12.34,1356.0,12.99,1.0,12.99,12.99,3698.0,4.8
2022-05-20 16:56:00-04:00,,12.99,12.34,1490.0,12.99,1.0,12.99,12.99,3698.0,4.8
2022-05-20 19:04:00-04:00,,12.99,12.34,1490.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-20 21:34:00-04:00,,12.99,12.34,1615.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 01:40:00-04:00,,12.99,12.34,1730.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 02:28:00-04:00,,12.99,12.34,1615.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 05:00:00-04:00,,12.99,12.34,1730.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 06:50:00-04:00,,12.99,12.34,1691.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 07:12:00-04:00,,12.99,12.34,1730.0,12.99,1.0,12.99,12.99,3699.0,4.8
2022-05-21 09:48:00-04:00,,12.99,12.34,1730.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-21 10:48:00-04:00,,12.99,12.34,1583.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-21 17:12:00-04:00,,12.99,12.34,1725.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-21 20:22:00-04:00,,12.99,12.34,1785.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-22 00:08:00-04:00,,12.99,12.34,1597.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-22 04:20:00-04:00,,12.99,12.34,1645.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-22 06:04:00-04:00,,12.99,12.34,1670.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-22 07:12:00-04:00,,12.99,12.34,1645.0,12.99,1.0,12.99,12.99,3700.0,4.8
2022-05-22 09:32:00-04:00,,12.99,12.34,1645.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-22 12:28:00-04:00,,12.99,12.34,1596.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-22 17:50:00-04:00,,12.99,12.34,1438.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-22 19:28:00-04:00,,12.99,12.34,1420.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-22 22:24:00-04:00,,12.99,12.34,1530.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-23 00:44:00-04:00,,12.99,12.34,1543.0,12.99,1.0,12.99,12.99,3701.0,4.8
2022-05-23 03:18:00-04:00,,12.99,12.34,1543.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 04:00:00-04:00,,12.99,12.34,1585.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 08:56:00-04:00,,12.99,12.34,1542.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 10:30:00-04:00,,12.99,12.34,1515.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 12:08:00-04:00,,12.99,12.34,1542.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 14:10:00-04:00,,12.99,12.34,1450.0,12.99,1.0,12.99,12.99,3703.0,4.8
2022-05-23 14:36:00-04:00,,12.99,12.34,1450.0,12.99,1.0,12.99,12.99,3704.0,4.8
2022-05-23 17:40:00-04:00,,12.99,12.34,1493.0,12.99,1.0,12.99,12.99,3704.0,4.8
2022-05-23 19:18:00-04:00,,12.99,12.34,1493.0,12.99,1.0,12.99,12.99,3705.0,4.8
2022-05-23 23:12:00-04:00,,12.99,12.34,1534.0,12.99,1.0,12.99,12.99,3705.0,4.8
2022-05-24 05:12:00-04:00,,12.99,12.34,1534.0,12.99,1.0,12.99,12.99,3706.0,4.8
2022-05-24 06:54:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3706.0,4.8
2022-05-24 10:24:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3707.0,4.8
2022-05-24 10:48:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3708.0,4.8
2022-05-24 11:00:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3710.0,4.8
2022-05-24 12:00:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3710.0,4.8
2022-05-24 12:06:00-04:00,,12.99,12.34,1523.0,12.99,1.0,12.99,12.99,3712.0,4.8
2022-05-24 15:52:00-04:00,,12.99,12.34,1574.0,12.99,1.0,12.99,12.99,3712.0,4.8
2022-05-24 19:48:00-04:00,,12.99,12.34,1445.0,12.99,1.0,12.99,12.99,3712.0,4.8
2022-05-24 20:12:00-04:00,,12.99,12.34,1574.0,12.99,1.0,12.99,12.99,3712.0,4.8
2022-05-24 22:24:00-04:00,,12.99,12.34,1572.0,12.99,1.0,12.99,12.99,3712.0,4.8
2022-05-24 23:00:00-04:00,,12.99,12.34,1572.0,12.99,1.0,12.99,12.99,3713.0,4.8
2022-05-24 23:16:00-04:00,,12.99,12.34,1572.0,12.99,1.0,12.99,12.99,3713.0,4.8
2022-05-25 02:16:00-04:00,,12.99,12.34,1593.0,12.99,1.0,12.99,12.99,3713.0,4.8
2022-05-25 04:34:00-04:00,,12.99,12.34,1593.0,12.99,1.0,12.99,12.99,3714.0,4.8
2022-05-25 09:36:00-04:00,,12.99,12.34,1498.0,12.99,1.0,12.99,12.99,3714.0,4.8
2022-05-25 10:52:00-04:00,,12.99,12.34,1498.0,12.99,1.0,12.99,12.99,3717.0,4.8
2022-05-25 15:02:00-04:00,,12.99,12.34,1409.0,12.99,1.0,12.99,12.99,3717.0,4.8
2022-05-25 19:16:00-04:00,,12.99,12.34,1502.0,12.99,1.0,12.99,12.99,3717.0,4.8
2022-05-25 20:12:00-04:00,,12.99,12.34,1502.0,12.99,1.0,12.99,12.99,3718.0,4.8
2022-05-26 06:58:00-04:00,,12.99,12.34,1470.0,12.99,1.0,12.99,12.99,3718.0,4.8
2022-05-26 09:16:00-04:00,,12.99,12.34,1508.0,12.99,1.0,12.99,12.99,3718.0,4.8
2022-05-26 09:54:00-04:00,,12.99,12.34,1508.0,12.99,1.0,12.99,12.99,3719.0,4.8
2022-05-26 11:48:00-04:00,,12.99,12.34,1508.0,12.99,1.0,12.99,12.99,3720.0,4.8
2022-05-26 12:16:00-04:00,,12.99,12.34,1533.0,12.99,1.0,12.99,12.99,3720.0,4.8
2022-05-26 21:32:00-04:00,,12.99,12.34,1533.0,12.99,1.0,12.99,12.99,3722.0,4.8
2022-05-26 22:56:00-04:00,,12.99,12.34,1633.0,12.99,1.0,12.99,12.99,3722.0,4.8
2022-05-27 01:36:00-04:00,,12.99,12.34,1628.0,12.99,1.0,12.99,12.99,3722.0,4.8
2022-05-27 03:40:00-04:00,,12.99,12.34,1592.0,12.99,1.0,12.99,12.99,3722.0,4.8
2022-05-27 10:08:00-04:00,,12.99,12.34,1471.0,12.99,1.0,12.99,12.99,3722.0,4.8
