,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,NEW_FBA,COUNT_REVIEWS,RATING
2023-07-07 11:58:00-04:00,29.98,50.32,44.6,6.0,29.98,1154.0,32.98,49.01,2403.0,4.699999999999999
2023-07-07 15:06:00-04:00,29.98,50.31,44.6,6.0,29.98,1091.0,32.98,49.01,2403.0,4.699999999999999
2023-07-07 15:44:00-04:00,29.98,50.3,44.6,6.0,29.98,1091.0,32.98,49.01,2398.0,4.699999999999999
2023-07-07 18:38:00-04:00,29.98,50.3,44.6,6.0,29.98,1212.0,32.98,49.01,2398.0,4.699999999999999
2023-07-07 23:28:00-04:00,29.98,50.3,44.6,7.0,29.98,1232.0,32.98,49.01,2398.0,4.699999999999999
2023-07-08 03:38:00-04:00,29.98,50.3,44.6,7.0,29.98,1232.0,32.98,49.01,2399.0,4.699999999999999
2023-07-08 06:00:00-04:00,29.98,50.3,44.6,7.0,29.98,1275.0,32.98,49.01,2399.0,4.699999999999999
2023-07-08 09:36:00-04:00,29.98,50.3,44.6,7.0,29.98,1297.0,32.98,49.01,2399.0,4.699999999999999
2023-07-08 10:02:00-04:00,29.98,50.3,44.6,7.0,29.98,1297.0,32.98,49.01,2401.0,4.699999999999999
2023-07-08 13:10:00-04:00,29.98,50.3,44.6,7.0,29.98,1270.0,32.98,49.01,2401.0,4.699999999999999
2023-07-08 16:18:00-04:00,29.98,50.24,44.6,6.0,29.98,1116.0,32.98,49.01,2400.0,4.699999999999999
2023-07-08 19:26:00-04:00,29.98,50.21,44.6,6.0,29.98,1116.0,32.98,49.01,2400.0,4.699999999999999
2023-07-08 22:34:00-04:00,29.98,50.21,44.6,6.0,29.98,1202.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 01:10:00-04:00,29.98,50.21,44.6,6.0,29.98,1203.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 05:04:00-04:00,29.98,50.21,44.6,6.0,29.98,1266.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 06:44:00-04:00,29.98,50.21,44.6,6.0,29.98,1195.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 08:24:00-04:00,29.98,50.21,44.6,6.0,29.98,1195.0,32.98,49.01,2403.0,4.699999999999999
2023-07-09 13:32:00-04:00,29.98,50.21,44.6,6.0,29.98,1167.0,32.98,49.01,2403.0,4.699999999999999
2023-07-09 14:32:00-04:00,29.98,50.21,44.6,6.0,29.98,1167.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 17:40:00-04:00,29.98,50.2,44.6,6.0,29.98,1134.0,32.98,49.01,2400.0,4.699999999999999
2023-07-09 20:20:00-04:00,29.98,50.19,44.6,6.0,29.98,1134.0,32.98,49.01,2401.0,4.699999999999999
2023-07-09 21:40:00-04:00,29.98,50.19,44.6,6.0,29.98,1234.0,32.98,49.01,2401.0,4.699999999999999
2023-07-10 05:04:00-04:00,29.98,50.19,44.6,6.0,29.98,1199.0,32.98,49.01,2401.0,4.699999999999999
2023-07-10 08:32:00-04:00,29.98,50.19,44.6,6.0,29.98,1199.0,32.98,49.01,2404.0,4.699999999999999
2023-07-10 10:58:00-04:00,29.98,50.19,44.6,6.0,29.98,1199.0,32.98,49.01,2408.0,4.699999999999999
2023-07-10 11:20:00-04:00,29.98,50.19,44.6,6.0,29.98,1163.0,32.98,49.01,2408.0,4.699999999999999
2023-07-10 13:36:00-04:00,29.98,50.19,44.6,6.0,29.98,1070.0,32.98,49.01,2408.0,4.699999999999999
2023-07-11 00:42:00-04:00,29.98,50.19,44.6,6.0,29.98,1130.0,32.98,49.01,2408.0,4.699999999999999
2023-07-11 02:12:00-04:00,29.98,50.19,44.6,6.0,29.98,1096.0,32.98,49.01,2408.0,4.699999999999999
2023-07-11 05:20:00-04:00,29.98,50.19,44.6,6.0,29.98,1095.0,32.98,49.01,2408.0,4.699999999999999
2023-07-11 08:30:00-04:00,29.98,50.19,44.6,6.0,29.98,1095.0,32.98,49.01,2412.0,4.699999999999999
2023-07-11 09:42:00-04:00,29.98,50.19,44.6,6.0,29.98,1057.0,32.98,49.01,2415.0,4.699999999999999
2023-07-11 12:48:00-04:00,29.98,50.19,44.6,6.0,29.98,1097.0,32.98,49.01,2415.0,4.699999999999999
2023-07-11 17:28:00-04:00,29.98,50.18,44.6,6.0,29.98,1220.0,32.98,49.01,2415.0,4.699999999999999
2023-07-11 20:36:00-04:00,29.98,50.16,44.6,6.0,29.98,1220.0,32.98,49.01,2415.0,4.699999999999999
2023-07-11 23:52:00-04:00,29.98,50.16,44.6,6.0,29.98,1605.0,32.98,49.01,2415.0,4.699999999999999
2023-07-12 03:30:00-04:00,29.98,50.16,44.6,6.0,29.98,1829.0,32.98,49.01,2415.0,4.699999999999999
2023-07-12 05:52:00-04:00,29.98,50.16,44.6,6.0,29.98,1819.0,32.98,49.01,2415.0,4.699999999999999
2023-07-12 08:24:00-04:00,29.98,50.16,44.6,6.0,29.98,1819.0,32.98,49.01,2418.0,4.699999999999999
2023-07-12 08:40:00-04:00,29.98,50.16,44.6,6.0,29.98,1832.0,32.98,49.01,2418.0,4.699999999999999
2023-07-12 11:04:00-04:00,29.98,50.16,44.6,6.0,29.98,1832.0,32.98,49.01,2403.0,4.699999999999999
2023-07-12 12:56:00-04:00,29.98,50.16,44.6,6.0,29.98,1832.0,32.98,49.01,2418.0,4.699999999999999
2023-07-12 13:42:00-04:00,29.98,50.16,44.6,6.0,29.98,1841.0,32.98,49.01,2418.0,4.699999999999999
2023-07-12 16:50:00-04:00,29.98,50.15,44.6,6.0,29.98,2057.0,32.98,49.01,2418.0,4.699999999999999
2023-07-12 20:56:00-04:00,29.98,50.15,44.6,6.0,29.98,2069.0,32.98,49.01,2418.0,4.699999999999999
2023-07-13 00:04:00-04:00,29.98,50.15,44.6,6.0,29.98,2079.0,32.98,49.01,2418.0,4.699999999999999
2023-07-13 01:30:00-04:00,29.98,50.15,44.6,6.0,29.98,2113.0,32.98,49.01,2418.0,4.699999999999999
2023-07-13 05:48:00-04:00,29.98,50.15,44.6,6.0,29.98,2217.0,32.98,49.01,2418.0,4.699999999999999
2023-07-13 07:16:00-04:00,29.98,50.15,44.6,6.0,29.98,2217.0,32.98,49.01,2419.0,4.699999999999999
2023-07-13 07:30:00-04:00,29.98,50.15,44.6,6.0,29.98,2235.0,32.98,49.01,2419.0,4.699999999999999
2023-07-13 08:32:00-04:00,29.98,50.15,44.6,6.0,29.98,2235.0,32.98,49.01,2423.0,4.699999999999999
2023-07-13 10:52:00-04:00,29.98,50.15,44.6,6.0,29.98,2194.0,32.98,49.01,2423.0,4.699999999999999
2023-07-13 14:32:00-04:00,29.98,50.11,44.6,6.0,29.98,2038.0,32.98,49.01,2423.0,4.699999999999999
2023-07-13 22:10:00-04:00,29.98,50.1,44.6,5.0,29.98,1448.0,32.98,49.01,2423.0,4.699999999999999
2023-07-14 01:20:00-04:00,29.98,50.1,44.6,5.0,29.98,1448.0,32.98,49.01,2415.0,4.699999999999999
2023-07-14 02:14:00-04:00,29.98,50.1,44.6,5.0,29.98,1374.0,32.98,49.01,2415.0,4.699999999999999
2023-07-14 02:16:00-04:00,29.98,50.1,44.6,5.0,29.98,1374.0,32.98,49.01,2423.0,4.699999999999999
2023-07-14 03:38:00-04:00,29.98,50.1,44.6,5.0,29.98,1113.0,32.98,49.01,2423.0,4.699999999999999
2023-07-14 07:28:00-04:00,29.98,50.1,44.6,5.0,29.98,1113.0,32.98,49.01,2424.0,4.699999999999999
2023-07-14 08:00:00-04:00,29.98,50.1,44.6,5.0,29.98,1113.0,32.98,49.01,2428.0,4.699999999999999
2023-07-14 08:40:00-04:00,29.98,50.1,44.6,5.0,29.98,878.0,32.98,49.01,2429.0,4.699999999999999
2023-07-14 09:56:00-04:00,29.98,50.1,44.6,5.0,29.98,934.0,32.98,49.01,2429.0,4.699999999999999
2023-07-14 13:28:00-04:00,29.98,50.09,44.6,5.0,29.98,937.0,32.98,49.01,2429.0,4.699999999999999
2023-07-14 15:44:00-04:00,29.98,50.09,44.6,6.0,29.98,991.0,32.98,49.01,2429.0,4.699999999999999
2023-07-14 18:54:00-04:00,29.98,29.98,44.6,7.0,29.98,1058.0,32.98,49.01,2429.0,4.699999999999999
2023-07-15 00:14:00-04:00,29.98,29.98,44.6,7.0,29.98,1154.0,32.98,49.01,2429.0,4.699999999999999
2023-07-15 03:22:00-04:00,29.98,29.98,44.6,7.0,29.98,1173.0,32.98,49.01,2429.0,4.699999999999999
2023-07-15 04:08:00-04:00,29.98,29.98,44.6,7.0,29.98,1173.0,32.98,49.01,2430.0,4.699999999999999
2023-07-15 05:44:00-04:00,29.98,29.98,44.6,7.0,29.98,1155.0,32.98,49.01,2430.0,4.699999999999999
2023-07-15 09:52:00-04:00,29.98,29.98,44.6,7.0,29.98,1136.0,32.98,49.01,2432.0,4.699999999999999
2023-07-15 13:36:00-04:00,29.98,29.98,44.6,7.0,29.98,1135.0,32.98,49.01,2432.0,4.699999999999999
2023-07-15 17:08:00-04:00,29.98,29.98,44.6,7.0,29.98,1063.0,32.98,49.01,2432.0,4.699999999999999
2023-07-15 22:16:00-04:00,29.98,29.98,44.6,7.0,29.98,1105.0,32.98,49.01,2432.0,4.699999999999999
2023-07-16 09:24:00-04:00,29.98,29.98,44.6,7.0,29.98,1132.0,32.98,49.01,2437.0,4.699999999999999
2023-07-16 10:44:00-04:00,29.98,29.98,44.6,7.0,29.98,1103.0,32.98,49.01,2437.0,4.699999999999999
2023-07-16 13:44:00-04:00,29.98,29.98,44.6,7.0,29.98,974.0,32.98,49.01,2437.0,4.699999999999999
2023-07-16 16:56:00-04:00,29.98,29.98,44.6,7.0,29.98,1012.0,32.98,49.01,2437.0,4.699999999999999
2023-07-16 21:52:00-04:00,29.98,29.98,44.6,7.0,29.98,1064.0,32.98,49.01,2437.0,4.699999999999999
2023-07-17 02:40:00-04:00,29.98,29.98,44.6,7.0,29.98,1078.0,32.98,49.01,2437.0,4.699999999999999
2023-07-17 06:08:00-04:00,29.98,29.98,44.6,7.0,29.98,1058.0,32.98,49.01,2437.0,4.699999999999999
2023-07-17 07:12:00-04:00,29.98,29.98,44.6,7.0,29.98,1080.0,32.98,49.01,2437.0,4.699999999999999
2023-07-17 08:46:00-04:00,29.98,29.98,44.6,7.0,29.98,1080.0,32.98,49.01,2446.0,4.699999999999999
2023-07-17 12:56:00-04:00,29.98,29.98,44.6,7.0,29.98,1092.0,32.98,49.01,2446.0,4.699999999999999
2023-07-17 23:12:00-04:00,29.98,29.98,44.6,7.0,29.98,1079.0,32.98,49.01,2446.0,4.699999999999999
2023-07-18 09:00:00-04:00,29.98,29.98,44.6,7.0,29.98,1079.0,32.98,49.01,2449.0,4.699999999999999
2023-07-18 18:38:00-04:00,29.98,50.09,44.6,6.0,29.98,1137.0,32.98,49.01,2449.0,4.699999999999999
2023-07-19 00:48:00-04:00,29.98,50.09,44.6,6.0,29.98,1321.0,32.98,49.01,2449.0,4.699999999999999
2023-07-19 05:00:00-04:00,29.98,50.09,44.6,6.0,29.98,1371.0,32.98,49.01,2449.0,4.699999999999999
2023-07-19 07:58:00-04:00,29.98,50.09,44.6,6.0,29.98,1376.0,32.98,49.01,2449.0,4.699999999999999
2023-07-19 09:20:00-04:00,29.98,50.09,44.6,6.0,29.98,1376.0,32.98,49.01,2455.0,4.699999999999999
2023-07-19 14:10:00-04:00,29.98,29.98,44.6,7.0,29.98,1379.0,32.98,49.01,2455.0,4.699999999999999
2023-07-19 17:12:00-04:00,29.98,29.98,44.6,7.0,29.98,1311.0,32.98,49.01,2455.0,4.699999999999999
2023-07-19 20:20:00-04:00,29.98,29.98,44.6,7.0,29.98,1051.0,32.98,49.01,2455.0,4.699999999999999
2023-07-19 23:38:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2455.0,4.699999999999999
2023-07-20 05:04:00-04:00,29.98,29.98,44.6,7.0,29.98,883.0,32.98,49.01,2455.0,4.699999999999999
2023-07-20 07:54:00-04:00,29.98,29.98,44.6,7.0,29.98,883.0,32.98,49.01,2459.0,4.699999999999999
2023-07-20 08:40:00-04:00,29.98,29.98,44.6,7.0,29.98,883.0,32.98,49.01,2462.0,4.699999999999999
2023-07-20 10:56:00-04:00,29.98,29.98,44.6,7.0,29.98,859.0,32.98,49.01,2462.0,4.699999999999999
2023-07-20 14:06:00-04:00,29.98,29.98,44.6,7.0,29.98,850.0,32.98,49.01,2462.0,4.699999999999999
2023-07-20 19:04:00-04:00,29.98,29.98,44.6,7.0,29.98,944.0,32.98,49.01,2462.0,4.699999999999999
2023-07-20 23:04:00-04:00,29.98,29.98,44.6,7.0,29.98,971.0,32.98,49.01,2462.0,4.699999999999999
2023-07-21 04:04:00-04:00,29.98,29.98,44.6,7.0,29.98,1006.0,32.98,49.01,2462.0,4.699999999999999
2023-07-21 07:28:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2462.0,4.699999999999999
2023-07-21 07:48:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2467.0,4.699999999999999
2023-07-21 08:32:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2468.0,4.699999999999999
2023-07-21 11:16:00-04:00,29.98,29.98,44.6,7.0,29.98,1032.0,32.98,49.01,2468.0,4.699999999999999
2023-07-21 11:52:00-04:00,29.98,29.98,44.6,7.0,29.98,1032.0,32.98,49.01,2469.0,4.699999999999999
2023-07-21 14:12:00-04:00,29.98,29.98,44.6,7.0,29.98,889.0,32.98,49.01,2469.0,4.699999999999999
2023-07-21 23:48:00-04:00,29.98,29.98,44.6,7.0,29.98,906.0,32.98,49.01,2469.0,4.699999999999999
2023-07-22 03:56:00-04:00,29.98,29.98,44.6,7.0,29.98,937.0,32.98,49.01,2469.0,4.699999999999999
2023-07-22 09:28:00-04:00,29.98,29.98,44.6,7.0,29.98,941.0,32.98,49.01,2469.0,4.699999999999999
2023-07-22 11:32:00-04:00,29.98,29.98,44.6,7.0,29.98,938.0,32.98,49.01,2469.0,4.699999999999999
2023-07-22 17:56:00-04:00,29.98,29.98,44.6,7.0,29.98,900.0,32.98,49.01,2469.0,4.699999999999999
2023-07-22 19:38:00-04:00,29.98,29.98,44.6,7.0,29.98,896.0,32.98,49.01,2469.0,4.699999999999999
2023-07-23 02:40:00-04:00,29.98,29.98,44.6,7.0,29.98,952.0,32.98,49.01,2469.0,4.699999999999999
2023-07-23 07:08:00-04:00,29.98,29.98,44.6,7.0,29.98,924.0,32.98,49.01,2469.0,4.699999999999999
2023-07-23 08:24:00-04:00,29.98,29.98,44.6,7.0,29.98,924.0,32.98,49.01,2471.0,4.699999999999999
2023-07-23 13:00:00-04:00,29.98,29.98,44.6,7.0,29.98,929.0,32.98,49.01,2471.0,4.699999999999999
2023-07-23 18:08:00-04:00,29.98,29.98,44.6,7.0,29.98,838.0,32.98,49.01,2471.0,4.699999999999999
2023-07-23 21:16:00-04:00,29.98,29.98,44.6,7.0,29.98,915.0,32.98,49.01,2471.0,4.699999999999999
2023-07-24 05:46:00-04:00,29.98,29.98,44.6,7.0,29.98,987.0,32.98,49.01,2471.0,4.699999999999999
2023-07-24 06:44:00-04:00,29.98,29.98,44.6,7.0,29.98,987.0,32.98,49.01,2472.0,4.699999999999999
2023-07-24 08:28:00-04:00,29.98,29.98,44.6,7.0,29.98,987.0,32.98,49.01,2476.0,4.699999999999999
2023-07-24 11:08:00-04:00,29.98,29.98,44.6,7.0,29.98,967.0,32.98,49.01,2476.0,4.699999999999999
2023-07-24 15:48:00-04:00,29.98,29.98,44.6,7.0,29.98,914.0,32.98,49.01,2476.0,4.699999999999999
2023-07-25 00:02:00-04:00,29.98,29.98,44.6,7.0,29.98,955.0,32.98,49.01,2477.0,4.699999999999999
2023-07-25 02:16:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2477.0,4.699999999999999
2023-07-25 08:28:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2480.0,4.699999999999999
2023-07-25 10:38:00-04:00,29.98,29.98,44.6,7.0,29.98,1037.0,32.98,49.01,2480.0,4.699999999999999
2023-07-25 13:52:00-04:00,29.98,29.98,44.6,7.0,29.98,1037.0,32.98,49.01,2481.0,4.699999999999999
2023-07-25 14:40:00-04:00,29.98,50.07,44.6,6.0,29.98,1045.0,32.98,49.01,2481.0,4.699999999999999
2023-07-25 19:52:00-04:00,29.98,50.07,44.6,6.0,29.98,935.0,32.98,49.01,2481.0,4.699999999999999
2023-07-26 00:12:00-04:00,29.98,50.07,44.6,6.0,29.98,988.0,32.98,49.01,2481.0,4.699999999999999
2023-07-26 04:56:00-04:00,29.98,50.07,44.6,6.0,29.98,1012.0,32.98,49.01,2481.0,4.699999999999999
2023-07-26 07:20:00-04:00,29.98,50.07,44.6,6.0,29.98,1094.0,32.98,49.01,2481.0,4.699999999999999
2023-07-26 09:16:00-04:00,29.98,50.07,44.6,6.0,29.98,1094.0,32.98,49.01,2485.0,4.699999999999999
2023-07-26 12:24:00-04:00,29.98,29.98,44.6,7.0,29.98,1136.0,32.98,49.01,2485.0,4.699999999999999
2023-07-26 16:16:00-04:00,29.98,29.98,44.6,7.0,29.98,1102.0,32.98,49.01,2485.0,4.699999999999999
2023-07-26 22:58:00-04:00,29.98,29.98,44.6,7.0,29.98,1119.0,32.98,49.01,2485.0,4.699999999999999
2023-07-27 02:06:00-04:00,29.98,29.98,44.6,7.0,29.98,1127.0,32.98,49.01,2485.0,4.699999999999999
2023-07-27 03:12:00-04:00,29.98,29.98,44.6,7.0,29.98,1127.0,32.98,49.01,2486.0,4.699999999999999
2023-07-27 08:22:00-04:00,29.98,29.98,44.6,7.0,29.98,1127.0,32.98,49.01,2491.0,4.699999999999999
2023-07-27 13:14:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2491.0,4.699999999999999
2023-07-27 21:12:00-04:00,29.98,29.98,44.6,7.0,29.98,928.0,32.98,49.01,2491.0,4.699999999999999
2023-07-27 23:26:00-04:00,29.98,29.98,44.6,7.0,29.98,961.0,32.98,49.01,2491.0,4.699999999999999
2023-07-28 05:28:00-04:00,29.98,29.98,44.6,7.0,29.98,941.0,32.98,49.01,2491.0,4.699999999999999
2023-07-28 07:52:00-04:00,29.98,29.98,44.6,7.0,29.98,941.0,32.98,49.01,2493.0,4.699999999999999
2023-07-28 09:08:00-04:00,29.98,29.98,44.6,7.0,29.98,975.0,32.98,49.01,2497.0,4.699999999999999
2023-07-28 10:28:00-04:00,29.98,29.98,44.6,7.0,29.98,983.0,32.98,49.01,2497.0,4.699999999999999
2023-07-28 14:56:00-04:00,29.98,29.98,44.6,7.0,29.98,986.0,32.98,49.01,2497.0,4.699999999999999
2023-07-28 18:50:00-04:00,29.98,29.98,44.6,7.0,29.98,939.0,32.98,49.01,2497.0,4.699999999999999
2023-07-28 21:58:00-04:00,29.98,29.98,44.6,7.0,29.98,1004.0,32.98,49.01,2497.0,4.699999999999999
2023-07-29 05:16:00-04:00,29.98,29.98,44.6,7.0,29.98,1005.0,32.98,49.01,2497.0,4.699999999999999
2023-07-29 10:00:00-04:00,29.98,29.98,44.6,7.0,29.98,1005.0,32.98,49.01,2499.0,4.699999999999999
2023-07-29 10:04:00-04:00,29.98,29.98,44.6,7.0,29.98,1012.0,32.98,49.01,2499.0,4.699999999999999
2023-07-29 13:32:00-04:00,29.98,29.98,44.6,7.0,29.98,983.0,32.98,49.01,2499.0,4.699999999999999
2023-07-29 17:52:00-04:00,29.98,29.98,44.6,7.0,29.98,890.0,32.98,49.01,2499.0,4.699999999999999
2023-07-29 22:48:00-04:00,29.98,29.98,44.6,7.0,29.98,884.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 00:12:00-04:00,29.98,29.98,44.6,7.0,29.98,853.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 04:00:00-04:00,29.98,29.98,44.6,7.0,29.98,840.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 08:08:00-04:00,29.98,29.98,44.6,7.0,29.98,858.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 13:36:00-04:00,29.98,29.98,44.6,7.0,29.98,874.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 15:40:00-04:00,29.98,29.98,44.6,7.0,29.98,820.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 19:40:00-04:00,29.98,29.98,44.6,7.0,29.98,860.0,32.98,49.01,2499.0,4.699999999999999
2023-07-30 22:12:00-04:00,29.98,29.98,44.6,7.0,29.98,875.0,32.98,49.01,2499.0,4.699999999999999
2023-07-31 00:20:00-04:00,29.98,29.98,44.6,7.0,29.98,875.0,32.98,49.01,2500.0,4.699999999999999
2023-07-31 04:34:00-04:00,29.98,29.98,44.6,7.0,29.98,944.0,32.98,49.01,2500.0,4.699999999999999
2023-07-31 07:42:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2500.0,4.699999999999999
2023-07-31 08:16:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2506.0,4.699999999999999
2023-07-31 09:16:00-04:00,29.98,29.98,44.6,7.0,29.98,959.0,32.98,49.01,2508.0,4.699999999999999
2023-07-31 10:56:00-04:00,29.98,29.98,44.6,7.0,29.98,966.0,32.98,49.01,2508.0,4.699999999999999
2023-07-31 16:28:00-04:00,29.98,29.98,44.6,7.0,29.98,1011.0,32.98,49.01,2508.0,4.699999999999999
2023-08-01 05:08:00-04:00,29.98,29.98,44.6,6.0,29.98,1011.0,32.98,49.01,2508.0,4.699999999999999
2023-08-01 07:16:00-04:00,29.98,29.98,44.6,6.0,29.98,1011.0,32.98,49.01,2509.0,4.699999999999999
2023-08-01 08:16:00-04:00,29.98,29.98,44.6,6.0,29.98,1011.0,32.98,49.01,2514.0,4.699999999999999
2023-08-01 15:48:00-04:00,29.98,29.98,44.6,7.0,29.98,1071.0,32.98,49.01,2514.0,4.699999999999999
2023-08-01 17:56:00-04:00,29.98,50.07,44.6,6.0,29.98,1071.0,32.98,49.01,2514.0,4.699999999999999
2023-08-02 08:08:00-04:00,29.98,50.07,44.6,6.0,29.98,997.0,32.98,49.01,2515.0,4.699999999999999
2023-08-02 08:32:00-04:00,29.98,50.07,44.6,6.0,29.98,997.0,32.98,49.01,2516.0,4.699999999999999
2023-08-02 11:00:00-04:00,29.98,50.07,44.6,6.0,29.98,997.0,32.98,49.01,2516.0,4.699999999999999
2023-08-02 14:12:00-04:00,29.98,29.98,44.6,7.0,29.98,997.0,32.98,49.01,2516.0,4.699999999999999
2023-08-03 00:40:00-04:00,29.98,29.98,44.6,7.0,29.98,1009.0,32.98,49.01,2516.0,4.699999999999999
2023-08-03 01:12:00-04:00,29.98,29.98,44.6,7.0,29.98,1052.0,32.98,49.01,2516.0,4.699999999999999
2023-08-03 01:54:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2516.0,4.699999999999999
2023-08-03 10:38:00-04:00,29.98,29.98,44.6,7.0,29.98,1024.0,32.98,49.01,2518.0,4.699999999999999
2023-08-03 16:08:00-04:00,29.98,29.98,44.6,7.0,29.98,827.0,32.98,49.01,2518.0,4.699999999999999
2023-08-04 07:48:00-04:00,29.98,29.98,44.6,7.0,29.98,850.0,32.98,49.01,2520.0,4.699999999999999
2023-08-04 09:08:00-04:00,29.98,29.98,44.6,7.0,29.98,850.0,32.98,49.01,2522.0,4.699999999999999
2023-08-04 17:20:00-04:00,29.98,29.98,44.6,7.0,29.98,868.0,32.98,49.01,2522.0,4.699999999999999
2023-08-04 20:08:00-04:00,29.98,29.98,44.6,7.0,29.98,868.0,32.98,49.01,2523.0,4.699999999999999
2023-08-05 04:48:00-04:00,29.98,29.98,44.6,7.0,29.98,876.0,32.98,49.01,2523.0,4.699999999999999
2023-08-05 07:24:00-04:00,29.98,29.98,44.6,7.0,29.98,876.0,32.98,49.01,2524.0,4.699999999999999
2023-08-05 10:32:00-04:00,29.98,29.98,44.6,7.0,29.98,876.0,32.98,49.01,2525.0,4.699999999999999
2023-08-05 19:52:00-04:00,29.98,29.98,44.6,7.0,29.98,923.0,32.98,49.01,2525.0,4.699999999999999
2023-08-06 00:26:00-04:00,29.98,29.98,44.6,7.0,29.98,942.0,32.98,49.01,2525.0,4.699999999999999
2023-08-06 02:08:00-04:00,29.98,29.98,44.6,7.0,29.98,942.0,32.98,49.01,2524.0,4.699999999999999
2023-08-06 13:44:00-04:00,29.98,29.98,44.6,7.0,29.98,942.0,32.98,49.01,2530.0,4.699999999999999
2023-08-06 19:06:00-04:00,29.98,29.98,44.6,6.0,29.98,892.0,32.98,49.01,2530.0,4.699999999999999
2023-08-07 07:32:00-04:00,29.98,29.98,44.6,6.0,29.98,862.0,32.98,49.01,2531.0,4.699999999999999
2023-08-07 07:48:00-04:00,29.98,29.98,44.6,6.0,29.98,857.0,32.98,49.01,2531.0,4.699999999999999
2023-08-07 09:04:00-04:00,29.98,29.98,44.6,6.0,29.98,857.0,32.98,49.01,2532.0,4.699999999999999
2023-08-07 10:26:00-04:00,29.98,29.98,44.6,6.0,29.98,862.0,32.98,49.01,2532.0,4.699999999999999
2023-08-07 17:00:00-04:00,29.98,29.98,44.6,6.0,29.98,870.0,32.98,49.01,2532.0,4.699999999999999
2023-08-08 03:20:00-04:00,29.98,29.98,44.6,6.0,29.98,891.0,32.98,49.01,2532.0,4.699999999999999
2023-08-08 08:18:00-04:00,29.98,29.98,44.6,6.0,29.98,891.0,32.98,49.01,2538.0,4.699999999999999
2023-08-08 10:22:00-04:00,29.98,29.98,44.6,6.0,29.98,891.0,32.98,49.01,2539.0,4.699999999999999
2023-08-08 20:40:00-04:00,29.98,29.98,44.6,6.0,29.98,820.0,32.98,49.01,2539.0,4.699999999999999
2023-08-09 04:04:00-04:00,29.98,29.98,44.6,6.0,29.98,907.0,32.98,49.01,2539.0,4.699999999999999
2023-08-09 05:24:00-04:00,29.98,29.98,44.6,6.0,29.98,907.0,32.98,49.01,2540.0,4.699999999999999
2023-08-09 07:16:00-04:00,29.98,29.98,44.6,6.0,29.98,907.0,32.98,49.01,2541.0,4.699999999999999
2023-08-09 08:40:00-04:00,29.98,29.98,44.6,6.0,29.98,907.0,32.98,49.01,2543.0,4.699999999999999
2023-08-09 11:04:00-04:00,29.98,29.98,44.6,6.0,29.98,907.0,32.98,49.01,2544.0,4.699999999999999
2023-08-09 18:20:00-04:00,29.98,29.98,44.6,6.0,29.98,868.0,32.98,49.01,2544.0,4.699999999999999
2023-08-10 05:20:00-04:00,29.98,29.98,44.6,6.0,29.98,951.0,32.98,49.01,2544.0,4.699999999999999
2023-08-10 08:04:00-04:00,29.98,29.98,44.6,6.0,29.98,951.0,32.98,49.01,2545.0,4.699999999999999
2023-08-10 09:22:00-04:00,29.98,29.98,44.6,6.0,29.98,951.0,32.98,49.01,2549.0,4.699999999999999
2023-08-10 12:32:00-04:00,29.98,29.98,44.6,6.0,29.98,951.0,32.98,49.01,2548.0,4.699999999999999
2023-08-10 17:48:00-04:00,29.98,29.98,44.6,5.0,29.98,951.0,32.98,49.01,2548.0,4.699999999999999
2023-08-10 20:56:00-04:00,29.98,29.98,44.6,6.0,29.98,845.0,32.98,49.01,2548.0,4.699999999999999
2023-08-11 02:04:00-04:00,29.98,29.98,44.6,6.0,29.98,841.0,32.98,49.01,2548.0,4.699999999999999
2023-08-11 08:30:00-04:00,29.98,29.98,44.6,6.0,29.98,841.0,32.98,49.01,2549.0,4.699999999999999
2023-08-11 13:30:00-04:00,29.98,29.98,44.6,6.0,29.98,841.0,32.98,49.01,2550.0,4.699999999999999
