,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,COUNT_REVIEWS,RATING,NEW_FBA
2023-05-23 01:16:00-04:00,11.99,11.99,,1.0,11.99,1553.0,13.99,988.0,4.8,13.17
2023-05-23 07:58:00-04:00,11.99,11.99,,2.0,11.99,1518.0,13.99,988.0,4.8,13.17
2023-05-23 10:54:00-04:00,11.99,11.99,,2.0,11.99,1495.0,13.99,988.0,4.8,13.17
2023-05-23 11:04:00-04:00,11.99,11.99,,2.0,11.99,1495.0,13.99,989.0,4.8,13.17
2023-05-23 12:44:00-04:00,11.99,11.99,,2.0,11.99,1488.0,13.99,989.0,4.8,13.17
2023-05-23 16:18:00-04:00,11.99,11.99,,2.0,11.99,1519.0,13.99,989.0,4.8,13.17
2023-05-23 23:00:00-04:00,11.99,11.99,,1.0,11.99,1532.0,13.99,989.0,4.8,13.17
2023-05-24 04:30:00-04:00,11.99,11.99,,1.0,11.99,1532.0,13.99,990.0,4.8,13.17
2023-05-24 04:48:00-04:00,11.99,11.99,,2.0,11.99,1599.0,13.99,990.0,4.8,13.17
2023-05-24 09:00:00-04:00,11.99,11.99,,2.0,11.99,1599.0,13.99,994.0,4.8,13.17
2023-05-24 09:42:00-04:00,11.99,11.99,,2.0,11.99,1554.0,13.99,994.0,4.8,13.17
2023-05-24 13:42:00-04:00,11.99,11.99,,2.0,11.99,1458.0,13.99,994.0,4.8,13.17
2023-05-24 17:00:00-04:00,11.99,11.99,,2.0,11.99,1455.0,13.99,994.0,4.8,13.17
2023-05-24 19:02:00-04:00,11.99,11.99,,2.0,11.99,1496.0,13.99,994.0,4.8,13.17
2023-05-24 21:08:00-04:00,11.99,11.99,,1.0,11.99,1554.0,13.99,994.0,4.8,13.17
2023-05-25 02:16:00-04:00,11.99,11.99,,2.0,11.99,1561.0,13.99,994.0,4.8,13.17
2023-05-25 07:24:00-04:00,11.99,11.99,,2.0,11.99,1561.0,13.99,995.0,4.8,13.17
2023-05-25 10:32:00-04:00,11.99,11.99,,2.0,11.99,1561.0,13.99,996.0,4.8,13.17
2023-05-25 10:56:00-04:00,11.99,11.99,,2.0,11.99,1415.0,13.99,996.0,4.8,13.17
2023-05-25 16:00:00-04:00,11.99,11.99,,2.0,11.99,1437.0,13.99,996.0,4.8,13.17
2023-05-25 19:48:00-04:00,11.99,11.99,,2.0,11.99,1496.0,13.99,996.0,4.8,13.17
2023-05-26 04:40:00-04:00,11.99,11.99,,1.0,11.99,1524.0,13.99,996.0,4.8,13.17
2023-05-26 11:00:00-04:00,11.99,11.99,,2.0,11.99,1529.0,13.99,996.0,4.8,13.17
2023-05-26 15:06:00-04:00,11.99,11.99,,2.0,11.99,1571.0,13.99,996.0,4.8,13.17
2023-05-26 21:44:00-04:00,11.99,11.99,,2.0,11.99,1544.0,13.99,996.0,4.8,13.17
2023-05-27 02:44:00-04:00,11.99,11.99,,2.0,11.99,1601.0,13.99,996.0,4.8,13.17
2023-05-27 08:08:00-04:00,11.99,11.99,,2.0,11.99,1601.0,13.99,999.0,4.8,13.17
2023-05-27 09:08:00-04:00,11.99,11.99,,2.0,11.99,1601.0,13.99,1000.0,4.8,13.17
2023-05-27 09:32:00-04:00,11.99,11.99,,2.0,11.99,1544.0,13.99,1000.0,4.8,13.17
2023-05-27 10:08:00-04:00,11.99,11.99,,1.0,11.99,1544.0,13.99,1000.0,4.8,13.17
2023-05-27 10:46:00-04:00,11.99,11.99,,2.0,11.99,1544.0,13.99,1000.0,4.8,13.17
2023-05-27 13:20:00-04:00,11.99,11.99,,2.0,11.99,1586.0,13.99,1000.0,4.8,13.17
2023-05-27 19:12:00-04:00,11.99,11.99,,2.0,11.99,1594.0,13.99,1000.0,4.8,13.17
2023-05-27 23:20:00-04:00,11.99,11.99,,1.0,11.99,1544.0,13.99,1000.0,4.8,13.17
2023-05-28 02:30:00-04:00,11.99,11.99,,2.0,11.99,1449.0,13.99,1000.0,4.8,13.17
2023-05-28 07:32:00-04:00,11.99,11.99,,2.0,11.99,1449.0,13.99,1002.0,4.8,13.17
2023-05-28 09:04:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1004.0,4.8,13.17
2023-05-28 11:08:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1005.0,4.8,13.17
2023-05-28 21:28:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1005.0,4.8,13.17
2023-05-29 03:36:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1005.0,4.8,13.17
2023-05-29 10:24:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1007.0,4.8,13.17
2023-05-29 20:36:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1007.0,4.8,13.17
2023-05-30 01:36:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1007.0,4.8,13.17
2023-05-30 07:28:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1009.0,4.8,13.17
2023-05-30 07:56:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1009.0,4.8,13.17
2023-05-30 08:04:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1010.0,4.8,13.17
2023-05-30 08:24:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1010.0,4.8,13.17
2023-05-30 09:20:00-04:00,11.99,11.99,,2.0,11.99,1476.0,13.99,1011.0,4.8,13.17
2023-05-30 11:14:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1011.0,4.8,13.17
2023-05-30 21:34:00-04:00,11.99,11.99,,2.0,11.99,1297.0,13.99,1011.0,4.8,13.17
2023-05-31 00:20:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1011.0,4.8,13.17
2023-05-31 07:44:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1012.0,4.8,13.17
2023-05-31 08:20:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1013.0,4.8,13.17
2023-05-31 08:56:00-04:00,11.99,11.99,,1.0,11.99,1476.0,13.99,1015.0,4.8,13.17
2023-05-31 09:28:00-04:00,11.99,11.99,,2.0,11.99,1317.0,13.99,1015.0,4.8,13.17
2023-05-31 17:54:00-04:00,11.99,11.99,,2.0,11.99,1317.0,13.99,1014.0,4.8,13.17
2023-05-31 20:46:00-04:00,11.99,11.99,,2.0,11.99,1375.0,13.99,1014.0,4.8,13.17
2023-05-31 21:22:00-04:00,11.99,11.99,,1.0,11.99,1292.0,13.99,1014.0,4.8,13.17
2023-05-31 23:06:00-04:00,11.99,11.99,,2.0,11.99,1283.0,13.99,1015.0,4.8,13.17
2023-06-01 06:12:00-04:00,11.99,11.99,,2.0,11.99,1352.0,13.99,1015.0,4.8,13.17
2023-06-01 08:22:00-04:00,11.99,11.99,,2.0,11.99,1352.0,13.99,1016.0,4.8,13.17
2023-06-01 17:28:00-04:00,11.99,11.99,,2.0,11.99,1353.0,13.99,1016.0,4.8,13.17
2023-06-01 22:36:00-04:00,11.99,11.99,,1.0,11.99,1326.0,13.99,1016.0,4.8,13.17
2023-06-02 01:12:00-04:00,11.99,11.99,,2.0,11.99,1373.0,13.99,1016.0,4.8,13.17
2023-06-02 03:06:00-04:00,11.99,11.99,,2.0,11.99,1373.0,13.99,1017.0,4.8,13.17
2023-06-02 04:36:00-04:00,11.99,11.99,,2.0,11.99,1439.0,13.99,1017.0,4.8,13.17
2023-06-02 07:40:00-04:00,11.99,11.99,,2.0,11.99,1439.0,13.99,1019.0,4.8,13.17
2023-06-02 08:44:00-04:00,11.99,11.99,,2.0,11.99,1439.0,13.99,1020.0,4.8,13.17
2023-06-02 22:28:00-04:00,12.19,12.19,,1.0,12.19,1350.0,13.99,1020.0,4.8,13.17
2023-06-03 04:40:00-04:00,12.19,12.19,,2.0,12.19,1407.0,13.99,1020.0,4.8,13.17
2023-06-03 08:34:00-04:00,12.19,12.19,,1.0,12.19,1316.0,13.99,1020.0,4.8,13.17
2023-06-03 08:40:00-04:00,12.19,12.19,,1.0,12.19,1316.0,13.99,1023.0,4.8,13.17
2023-06-03 10:08:00-04:00,12.19,12.19,,2.0,12.19,1467.0,13.99,1023.0,4.8,13.17
2023-06-03 14:28:00-04:00,12.19,12.19,,2.0,12.19,1417.0,13.99,1023.0,4.8,13.17
2023-06-03 23:04:00-04:00,12.19,12.19,,1.0,12.19,1323.0,13.99,1023.0,4.8,13.17
2023-06-03 23:48:00-04:00,12.19,12.19,,2.0,12.19,1387.0,13.99,1023.0,4.8,13.17
2023-06-04 02:12:00-04:00,12.19,12.19,,2.0,12.19,1493.0,13.99,1023.0,4.8,13.17
2023-06-04 03:04:00-04:00,12.19,12.19,,2.0,12.19,1493.0,13.99,1024.0,4.8,13.17
2023-06-04 08:26:00-04:00,12.19,12.19,,1.0,12.19,1493.0,13.99,1024.0,4.8,13.17
2023-06-04 09:28:00-04:00,12.19,12.19,,2.0,12.19,1565.0,13.99,1027.0,4.8,13.17
2023-06-04 13:24:00-04:00,12.19,12.19,,2.0,12.19,1602.0,13.99,1027.0,4.8,13.17
2023-06-04 13:26:00-04:00,12.19,12.19,,2.0,12.19,1602.0,13.99,1027.0,4.8,13.17
2023-06-04 22:08:00-04:00,11.99,11.99,,1.0,11.99,1643.0,13.99,1027.0,4.8,13.17
2023-06-04 23:04:00-04:00,11.99,11.99,,2.0,11.99,1526.0,13.99,1027.0,4.8,13.17
2023-06-05 01:00:00-04:00,11.99,11.99,,2.0,11.99,1741.0,13.99,1027.0,4.8,13.17
2023-06-05 03:36:00-04:00,11.99,11.99,,2.0,11.99,1719.0,13.99,1027.0,4.8,13.17
2023-06-05 07:00:00-04:00,11.99,11.99,,2.0,11.99,1536.0,13.99,1027.0,4.8,13.17
2023-06-05 07:36:00-04:00,11.99,11.99,,1.0,11.99,1719.0,13.99,1027.0,4.8,13.17
2023-06-05 08:00:00-04:00,11.99,11.99,,1.0,11.99,1719.0,13.99,1029.0,4.8,13.17
2023-06-05 08:36:00-04:00,11.99,11.99,,2.0,11.99,1536.0,13.99,1029.0,4.8,13.17
2023-06-05 12:12:00-04:00,11.99,11.99,,1.0,11.99,1719.0,13.99,1029.0,4.8,13.17
2023-06-05 13:36:00-04:00,11.99,11.99,,2.0,11.99,1524.0,13.99,1029.0,4.8,13.17
2023-06-05 18:32:00-04:00,11.99,11.99,,2.0,11.99,1427.0,13.99,1029.0,4.8,13.17
2023-06-05 22:14:00-04:00,11.99,11.99,,2.0,11.99,1318.0,13.99,1029.0,4.8,13.17
2023-06-05 23:50:00-04:00,11.99,11.99,,1.0,11.99,1478.0,13.99,1029.0,4.8,13.17
2023-06-06 03:16:00-04:00,11.99,11.99,,2.0,11.99,1292.0,13.99,1029.0,4.8,13.17
2023-06-06 08:00:00-04:00,11.99,11.99,,2.0,11.99,1292.0,13.99,1032.0,4.8,13.17
2023-06-06 08:30:00-04:00,11.99,11.99,,2.0,11.99,1292.0,13.99,1033.0,4.8,13.17
2023-06-06 09:08:00-04:00,11.99,11.99,,2.0,11.99,1368.0,13.99,1033.0,4.8,13.17
2023-06-06 18:44:00-04:00,11.99,11.99,,2.0,11.99,1320.0,13.99,1033.0,4.8,13.17
2023-06-07 01:00:00-04:00,11.99,11.99,,1.0,11.99,1368.0,13.99,1033.0,4.8,13.17
2023-06-07 02:12:00-04:00,11.99,11.99,,2.0,11.99,1463.0,13.99,1033.0,4.8,13.17
2023-06-07 07:48:00-04:00,11.99,11.99,,2.0,11.99,1400.0,13.99,1033.0,4.8,13.17
2023-06-07 11:52:00-04:00,11.99,11.99,,2.0,11.99,1400.0,13.99,1034.0,4.8,13.17
2023-06-07 18:04:00-04:00,11.99,11.99,,2.0,11.99,1364.0,13.99,1034.0,4.8,13.17
2023-06-07 19:20:00-04:00,11.99,11.99,,2.0,11.99,1370.0,13.99,1034.0,4.8,13.17
2023-06-07 21:12:00-04:00,11.99,11.99,,1.0,11.99,1300.0,13.99,1034.0,4.8,13.17
2023-06-08 06:20:00-04:00,11.99,11.99,,2.0,11.99,1586.0,13.99,1034.0,4.8,13.17
2023-06-08 09:00:00-04:00,11.99,11.99,,2.0,11.99,1586.0,13.99,1036.0,4.8,13.17
2023-06-08 16:52:00-04:00,11.99,11.99,,2.0,11.99,1483.0,13.99,1036.0,4.8,13.17
2023-06-08 21:14:00-04:00,11.99,11.99,,1.0,11.99,1483.0,13.99,1036.0,4.8,13.17
2023-06-08 22:02:00-04:00,11.99,11.99,,2.0,11.99,1480.0,13.99,1036.0,4.8,13.17
2023-06-09 01:14:00-04:00,11.99,11.99,,2.0,11.99,1480.0,13.99,1037.0,4.8,13.17
2023-06-09 08:32:00-04:00,11.99,11.99,,1.0,11.99,1363.0,13.99,1037.0,4.8,13.17
2023-06-09 09:24:00-04:00,11.99,11.99,,2.0,11.99,1400.0,13.99,1037.0,4.8,13.17
2023-06-09 10:12:00-04:00,11.99,11.99,,2.0,11.99,1400.0,13.99,1040.0,4.8,13.17
2023-06-09 12:00:00-04:00,11.99,11.99,,2.0,11.99,1396.0,13.99,1040.0,4.8,13.17
2023-06-09 15:40:00-04:00,11.99,11.99,,2.0,11.99,1449.0,13.99,1040.0,4.8,13.17
2023-06-09 21:42:00-04:00,11.99,11.99,,1.0,11.99,1450.0,13.99,1040.0,4.8,13.17
2023-06-10 01:40:00-04:00,11.99,11.99,,2.0,11.99,1374.0,13.99,1040.0,4.8,13.17
2023-06-10 10:12:00-04:00,11.99,11.99,,2.0,11.99,1340.0,13.99,1040.0,4.8,13.17
2023-06-10 11:28:00-04:00,11.99,11.99,,2.0,11.99,1340.0,13.99,1042.0,4.8,13.17
2023-06-10 15:58:00-04:00,11.99,11.99,,2.0,11.99,1545.0,13.99,1042.0,4.8,13.17
2023-06-11 00:56:00-04:00,11.99,11.99,,2.0,11.99,1551.0,13.99,1042.0,4.8,13.17
2023-06-11 03:32:00-04:00,11.99,11.99,,2.0,11.99,1432.0,13.99,1042.0,4.8,13.17
2023-06-11 12:40:00-04:00,11.99,11.99,,2.0,11.99,1432.0,13.99,1046.0,4.8,13.17
2023-06-11 13:30:00-04:00,11.99,11.99,,2.0,11.99,1449.0,13.99,1046.0,4.8,13.17
2023-06-11 18:52:00-04:00,11.99,11.99,,2.0,11.99,1354.0,13.99,1046.0,4.8,13.17
2023-06-11 23:36:00-04:00,11.99,11.99,,2.0,11.99,1312.0,13.99,1046.0,4.8,13.17
2023-06-12 03:36:00-04:00,11.99,11.99,,2.0,11.99,1417.0,13.99,1046.0,4.8,13.17
2023-06-12 07:06:00-04:00,11.99,11.99,,2.0,11.99,1386.0,13.99,1046.0,4.8,13.17
2023-06-12 07:50:00-04:00,11.99,11.99,,2.0,11.99,1386.0,13.99,1050.0,4.8,13.17
2023-06-12 08:44:00-04:00,11.99,11.99,,2.0,11.99,1419.0,13.99,1050.0,4.8,13.17
2023-06-12 15:38:00-04:00,11.99,11.99,,2.0,11.99,1318.0,13.99,1050.0,4.8,13.17
2023-06-12 23:56:00-04:00,11.99,11.99,,2.0,11.99,1305.0,13.99,1050.0,4.8,13.17
2023-06-13 03:48:00-04:00,11.99,11.99,,2.0,11.99,1296.0,13.99,1050.0,4.8,13.17
2023-06-13 08:42:00-04:00,11.99,11.99,,2.0,11.99,1296.0,13.99,1051.0,4.8,13.17
2023-06-13 13:44:00-04:00,11.99,11.99,,2.0,11.99,1312.0,13.99,1051.0,4.8,13.17
2023-06-13 16:02:00-04:00,11.99,11.99,,2.0,11.99,1312.0,13.99,1052.0,4.8,13.17
2023-06-13 19:04:00-04:00,11.99,11.99,,2.0,11.99,1335.0,13.99,1052.0,4.8,13.17
2023-06-13 23:08:00-04:00,11.99,11.99,,2.0,11.99,1358.0,13.99,1052.0,4.8,13.17
2023-06-14 04:36:00-04:00,11.99,11.99,,2.0,11.99,1379.0,13.99,1052.0,4.8,13.17
2023-06-14 07:16:00-04:00,11.99,11.99,,2.0,11.99,1377.0,13.99,1052.0,4.8,13.17
2023-06-14 07:44:00-04:00,11.99,11.99,,2.0,11.99,1377.0,13.99,1053.0,4.8,13.17
2023-06-14 10:24:00-04:00,11.99,11.99,,2.0,11.99,1425.0,13.99,1053.0,4.8,13.17
2023-06-14 12:52:00-04:00,11.99,11.99,,2.0,11.99,1425.0,13.99,1054.0,4.8,13.17
2023-06-14 13:26:00-04:00,11.99,11.99,,2.0,11.99,1361.0,13.99,1054.0,4.8,13.17
2023-06-14 22:00:00-04:00,11.99,11.99,,2.0,11.99,1297.0,13.99,1054.0,4.8,13.17
2023-06-14 23:56:00-04:00,11.99,11.99,,2.0,11.99,1350.0,13.99,1054.0,4.8,13.17
2023-06-15 04:46:00-04:00,11.99,11.99,,2.0,11.99,1424.0,13.99,1054.0,4.8,13.17
2023-06-15 11:06:00-04:00,11.99,11.99,,2.0,11.99,1424.0,13.99,1063.0,4.8,13.17
2023-06-15 17:52:00-04:00,11.99,11.99,,2.0,11.99,1380.0,13.99,1063.0,4.8,13.17
2023-06-15 22:28:00-04:00,11.99,11.99,,2.0,11.99,1440.0,13.99,1063.0,4.8,13.17
2023-06-16 10:12:00-04:00,12.19,12.19,,2.0,12.19,1521.0,13.99,1063.0,4.8,13.17
2023-06-16 13:42:00-04:00,12.19,12.19,,2.0,12.19,1463.0,13.99,1063.0,4.8,13.17
2023-06-16 17:48:00-04:00,12.19,12.19,,2.0,12.19,1456.0,13.99,1063.0,4.8,13.17
2023-06-16 19:44:00-04:00,12.19,12.19,,2.0,12.19,1532.0,13.99,1063.0,4.8,13.17
2023-06-17 06:48:00-04:00,12.19,12.19,,2.0,12.19,1546.0,13.99,1063.0,4.8,13.17
2023-06-17 08:44:00-04:00,12.19,12.19,,2.0,12.19,1546.0,13.99,1066.0,4.8,13.17
2023-06-17 17:50:00-04:00,11.99,11.99,,2.0,11.99,1426.0,13.99,1066.0,4.8,13.17
2023-06-17 22:24:00-04:00,11.99,11.99,,2.0,11.99,1443.0,13.99,1066.0,4.8,13.17
2023-06-18 04:42:00-04:00,11.99,11.99,,2.0,11.99,1511.0,13.99,1066.0,4.8,13.17
2023-06-18 08:08:00-04:00,11.99,11.99,,2.0,11.99,1511.0,13.99,1067.0,4.8,13.17
2023-06-18 08:48:00-04:00,11.99,11.99,,2.0,11.99,1490.0,13.99,1067.0,4.8,13.17
2023-06-18 13:46:00-04:00,11.99,11.99,,2.0,11.99,1565.0,13.99,1067.0,4.8,13.17
2023-06-18 16:44:00-04:00,11.99,11.99,,2.0,11.99,1494.0,13.99,1067.0,4.8,13.17
2023-06-18 22:20:00-04:00,11.99,11.99,,2.0,11.99,1585.0,13.99,1067.0,4.8,13.17
2023-06-19 03:38:00-04:00,11.99,11.99,,2.0,11.99,1534.0,13.99,1067.0,4.8,13.17
2023-06-19 10:20:00-04:00,11.99,11.99,,2.0,11.99,1420.0,13.99,1067.0,4.8,13.17
2023-06-19 13:28:00-04:00,11.99,11.99,,2.0,11.99,1380.0,13.99,1067.0,4.8,13.17
2023-06-19 18:40:00-04:00,11.99,11.99,,2.0,11.99,1374.0,13.99,1067.0,4.8,13.17
2023-06-19 22:32:00-04:00,11.99,11.99,,2.0,11.99,1435.0,13.99,1067.0,4.8,13.17
2023-06-20 00:48:00-04:00,11.99,11.99,,2.0,11.99,1379.0,13.99,1067.0,4.8,13.17
2023-06-20 06:02:00-04:00,11.99,11.99,,2.0,11.99,1352.0,13.99,1067.0,4.8,13.17
2023-06-20 08:40:00-04:00,11.99,11.99,,2.0,11.99,1352.0,13.99,1069.0,4.8,13.17
2023-06-20 20:58:00-04:00,11.99,11.99,,1.0,11.99,1538.0,13.99,1069.0,4.8,13.17
2023-06-20 23:50:00-04:00,11.99,11.99,,1.0,11.99,1628.0,13.99,1069.0,4.8,13.17
2023-06-21 01:28:00-04:00,11.99,11.99,,1.0,11.99,1600.0,13.99,1069.0,4.8,13.17
2023-06-21 05:28:00-04:00,11.99,11.99,,1.0,11.99,1606.0,13.99,1069.0,4.8,13.17
2023-06-21 07:36:00-04:00,11.99,11.99,,1.0,11.99,1606.0,13.99,1070.0,4.8,13.17
2023-06-21 10:20:00-04:00,11.99,11.99,,1.0,11.99,1582.0,13.99,1070.0,4.8,13.17
2023-06-21 13:28:00-04:00,11.99,11.99,,1.0,11.99,1514.0,13.99,1070.0,4.8,13.17
2023-06-22 09:08:00-04:00,11.99,11.99,,2.0,11.99,1462.0,13.99,1070.0,4.8,13.17
2023-06-22 18:02:00-04:00,11.99,11.99,,2.0,11.99,1456.0,13.99,1070.0,4.8,13.17
2023-06-22 21:40:00-04:00,11.99,11.99,,2.0,11.99,1455.0,13.99,1070.0,4.8,13.17
2023-06-23 00:12:00-04:00,11.99,11.99,,2.0,11.99,1498.0,13.99,1070.0,4.8,13.17
2023-06-23 07:48:00-04:00,11.99,11.99,,2.0,11.99,1453.0,13.99,1070.0,4.8,13.17
2023-06-23 08:50:00-04:00,11.99,11.99,,2.0,11.99,1453.0,13.99,1072.0,4.8,13.17
2023-06-23 11:44:00-04:00,11.99,11.99,,2.0,11.99,1339.0,13.99,1072.0,4.8,13.17
2023-06-23 14:24:00-04:00,11.99,11.99,,2.0,11.99,1365.0,13.99,1072.0,4.8,13.17
2023-06-23 22:58:00-04:00,11.99,11.99,,2.0,11.99,1341.0,13.99,1072.0,4.8,13.17
2023-06-24 06:12:00-04:00,11.99,11.99,,2.0,11.99,1353.0,13.99,1072.0,4.8,13.17
2023-06-24 10:10:00-04:00,11.99,11.99,,2.0,11.99,1353.0,13.99,1074.0,4.8,13.17
2023-06-24 21:08:00-04:00,11.99,11.99,,2.0,11.99,1450.0,13.99,1074.0,4.8,13.17
2023-06-25 03:28:00-04:00,11.99,11.99,,2.0,11.99,1240.0,13.99,1074.0,4.8,13.17
2023-06-25 08:20:00-04:00,11.99,11.99,,2.0,11.99,1240.0,13.99,1080.0,4.8,13.17
2023-06-25 11:00:00-04:00,11.99,11.99,,2.0,11.99,1353.0,13.99,1080.0,4.8,13.17
2023-06-25 13:54:00-04:00,11.99,11.99,,2.0,11.99,1356.0,13.99,1080.0,4.8,13.17
2023-06-25 17:46:00-04:00,11.99,11.99,,2.0,11.99,1349.0,13.99,1080.0,4.8,13.17
2023-06-25 23:52:00-04:00,11.99,11.99,,2.0,11.99,1351.0,13.99,1080.0,4.8,13.17
2023-06-26 02:44:00-04:00,11.99,11.99,,2.0,11.99,1403.0,13.99,1080.0,4.8,13.17
2023-06-26 03:48:00-04:00,11.99,11.99,,2.0,11.99,1436.0,13.99,1080.0,4.8,13.17
2023-06-26 05:20:00-04:00,11.99,11.99,,2.0,11.99,1436.0,13.99,1081.0,4.8,13.17
2023-06-26 14:24:00-04:00,11.99,11.99,,2.0,11.99,1431.0,13.99,1081.0,4.8,13.17
2023-06-26 23:24:00-04:00,11.99,11.99,,2.0,11.99,1446.0,13.99,1081.0,4.8,13.17
2023-06-27 03:36:00-04:00,11.99,11.99,,2.0,11.99,1388.0,13.99,1081.0,4.8,13.17
2023-06-27 09:52:00-04:00,11.99,11.99,,2.0,11.99,1388.0,13.99,1084.0,4.8,13.17
2023-06-27 12:44:00-04:00,11.99,11.99,,2.0,11.99,1364.0,13.99,1084.0,4.8,13.17
2023-06-28 00:00:00-04:00,11.99,11.99,,2.0,11.99,1534.0,13.99,1084.0,4.8,13.17
2023-06-28 04:08:00-04:00,11.99,11.99,,2.0,11.99,1565.0,13.99,1084.0,4.8,13.17
2023-06-28 08:32:00-04:00,11.99,11.99,,2.0,11.99,1472.0,13.99,1084.0,4.8,13.17
2023-06-28 10:06:00-04:00,11.99,11.99,,2.0,11.99,1472.0,13.99,1088.0,4.8,13.17
2023-06-28 13:28:00-04:00,11.99,11.99,,2.0,11.99,1310.0,13.99,1088.0,4.8,13.17
2023-06-28 23:54:00-04:00,11.99,11.99,,2.0,11.99,1356.0,13.99,1088.0,4.8,13.17
2023-06-29 01:44:00-04:00,11.99,11.99,,2.0,11.99,1356.0,13.99,1089.0,4.8,13.17
2023-06-29 02:56:00-04:00,11.99,11.99,,2.0,11.99,1413.0,13.99,1089.0,4.8,13.17
2023-06-29 09:02:00-04:00,11.99,11.99,,2.0,11.99,1440.0,13.99,1089.0,4.8,13.17
2023-06-29 10:36:00-04:00,11.99,11.99,,2.0,11.99,1440.0,13.99,1095.0,4.8,13.17
2023-06-29 13:56:00-04:00,11.99,11.99,,2.0,11.99,1441.0,13.99,1095.0,4.8,13.17
2023-06-29 16:34:00-04:00,11.99,11.99,,2.0,11.99,1386.0,13.99,1095.0,4.8,13.17
2023-06-29 21:08:00-04:00,11.99,11.99,,2.0,11.99,1379.0,13.99,1095.0,4.8,13.17
2023-06-30 09:36:00-04:00,11.99,11.99,,2.0,11.99,1496.0,13.99,1095.0,4.8,13.17
2023-06-30 11:48:00-04:00,11.99,11.99,,2.0,11.99,1496.0,13.99,1097.0,4.8,13.17
2023-06-30 12:32:00-04:00,11.99,11.99,,2.0,11.99,1455.0,13.99,1097.0,4.8,13.17
2023-06-30 19:20:00-04:00,11.99,11.99,,2.0,11.99,1386.0,13.99,1097.0,4.8,13.17
2023-07-01 01:10:00-04:00,11.99,11.99,,2.0,11.99,1416.0,13.99,1097.0,4.8,13.17
2023-07-01 04:04:00-04:00,11.99,11.99,,2.0,11.99,1426.0,13.99,1097.0,4.8,13.17
2023-07-01 07:54:00-04:00,11.99,11.99,,2.0,11.99,1426.0,13.99,1098.0,4.8,13.17
2023-07-01 14:40:00-04:00,11.99,11.99,,2.0,11.99,1546.0,13.99,1098.0,4.8,13.17
2023-07-01 20:04:00-04:00,11.99,11.99,,2.0,11.99,1382.0,13.99,1098.0,4.8,13.17
2023-07-02 02:16:00-04:00,11.99,11.99,,2.0,11.99,1331.0,13.99,1098.0,4.8,13.17
2023-07-02 05:44:00-04:00,11.99,11.99,,2.0,11.99,1444.0,13.99,1098.0,4.8,13.17
2023-07-02 07:56:00-04:00,11.99,11.99,,2.0,11.99,1444.0,13.99,1099.0,4.8,13.17
2023-07-02 10:52:00-04:00,11.99,11.99,,2.0,11.99,1444.0,13.99,1100.0,4.8,13.17
2023-07-02 12:44:00-04:00,11.99,11.99,,2.0,11.99,1493.0,13.99,1100.0,4.8,13.17
2023-07-02 15:48:00-04:00,11.99,11.99,,2.0,11.99,1367.0,13.99,1100.0,4.8,13.17
2023-07-02 23:16:00-04:00,11.99,11.99,,2.0,11.99,1283.0,13.99,1100.0,4.8,13.17
2023-07-03 03:36:00-04:00,11.99,11.99,,2.0,11.99,1338.0,13.99,1100.0,4.8,13.17
2023-07-03 05:00:00-04:00,11.99,11.99,,2.0,11.99,1363.0,13.99,1100.0,4.8,13.17
2023-07-03 09:08:00-04:00,11.99,11.99,,2.0,11.99,1363.0,13.99,1101.0,4.8,13.17
2023-07-03 09:20:00-04:00,11.99,11.99,,2.0,11.99,1392.0,13.99,1101.0,4.8,13.17
2023-07-03 13:36:00-04:00,11.99,11.99,,2.0,11.99,1298.0,13.99,1101.0,4.8,13.17
2023-07-03 18:46:00-04:00,11.99,11.99,,2.0,11.99,1234.0,13.99,1101.0,4.8,13.17
2023-07-03 22:06:00-04:00,11.99,11.99,,2.0,11.99,1211.0,13.99,1101.0,4.8,13.17
2023-07-04 04:10:00-04:00,11.99,11.99,,2.0,11.99,1331.0,13.99,1101.0,4.8,13.17
2023-07-04 08:58:00-04:00,11.99,11.99,,2.0,11.99,1331.0,13.99,1104.0,4.8,13.17
2023-07-04 16:56:00-04:00,11.99,11.99,,2.0,11.99,1266.0,13.99,1104.0,4.8,13.17
2023-07-04 23:42:00-04:00,11.99,11.99,,2.0,11.99,1250.0,13.99,1104.0,4.8,13.17
2023-07-05 00:56:00-04:00,11.99,11.99,,2.0,11.99,1297.0,13.99,1104.0,4.8,13.17
